SystemId,threshold,maxTPR,PPV,total
tromso-gw5,50721.2222222222,1.0,0.0298507462686567,705
teknobyen-gw1,131.8888888888,1.0,0.026950354609929,705
hoytek-gw2,11134756.333333312,1.0,0.0286225402504472,705
bergen-gw3,10167646.777777793,1.0,0.0236336779911373,705
trd-gw,3915742.222222209,1.0,0.0229226361031518,705
ifi2-gw5,9512373.111111164,1.0,0.0260869565217391,705
