SystemId,threshold,maxTPR,PPV,total
tromso-gw5,0.0020935232,1.0,0.0093312597200622,695
bergen-gw3,0.1022990242,1.0,0.1014492753623188,695
trd-gw,0.0273908591,1.0,0.0238907849829351,695
ifi2-gw5,0.0549653921,1.0,0.1147540983606557,695
