SystemId,threshold,maxTPR,PPV,total
tromso-gw5,0.0214070138,1.0,0.0275650842266462,700
teknobyen-gw1,0.0046226297,1.0,0.0275362318840579,700
hoytek-gw2,0.019339946,1.0,0.0252764612954186,700
bergen-gw3,0.0054292364,1.0,0.0231548480463096,700
trd-gw,0.0160681668,1.0,0.0243161094224924,700
ifi2-gw5,0.0124501164,1.0,0.0267459138187221,700
