SystemId,threshold,maxF1,PPV,total
tromso-gw5,2784846.222222222,0.3404255319148936,0.2758620689655172,700
teknobyen-gw1,4152335.555555555,0.2095238095238095,0.127906976744186,700
hoytek-gw2,2526616.666666627,0.0465793304221251,0.0238450074515648,700
bergen-gw3,655129718.3333335,0.1159420289855072,0.0655737704918032,700
trd-gw,16515438.44444442,0.0461095100864553,0.023598820058997,700
ifi2-gw5,280316946.55555534,0.0833333333333333,0.0437158469945355,700
