SystemId,threshold,maxF1,PPV,total
tromso-gw5,1.7669702078,0.1104972375690607,0.0613496932515337,705
teknobyen-gw1,0.7497988471,0.0803782505910165,0.042079207920792,705
hoytek-gw2,0.0101414487,0.0469897209985315,0.0240601503759398,705
bergen-gw3,3.5718767244,0.0869565217391304,0.1428571428571428,705
trd-gw,0.1927763335,0.0496894409937888,0.0254777070063694,705
ifi2-gw5,0.0437551059,0.0530973451327433,0.0272727272727272,705
