SystemId,threshold,maxTPR,PPV,total
tromso-gw5,2.6666666666,1.0,0.0288461538461538,705
teknobyen-gw1,1.3333333333,1.0,0.0314049586776859,705
hoytek-gw2,3.8888888888,1.0,0.0228245363766048,705
bergen-gw3,1633.3333333333,1.0,0.0516129032258064,705
trd-gw,6235.6666666666,1.0,0.1523809523809524,705
ifi2-gw5,598.1111111111,1.0,0.0292207792207792,705
