Time, Deviation score, Value, Mean, Variance
2022-10-15 16:33:48.363000+00:00,5.873204465110071,209848.0,101582.24358110073,18433.84766562358
2022-10-15 16:33:50.377000+00:00,5.09951900026832,195586.0,101582.24358110073,18433.84766562358
2022-10-15 16:33:52.399000+00:00,5.354647505467503,200289.0,101582.24358110073,18433.84766562358
2022-10-15 16:33:54.412000+00:00,5.7435516631908605,207458.0,101582.24358110073,18433.84766562358
2022-10-15 16:33:58.438000+00:00,5.403091000075811,201182.0,101582.24358110073,18433.84766562358
2022-10-15 16:34:04.502000+00:00,6.155993338076163,222946.0,102037.28049661977,19640.81389684641
2022-10-15 16:34:06.513000+00:00,5.343450635731102,206987.0,102037.28049661977,19640.81389684641
2022-10-15 16:34:12.563000+00:00,5.1170852710700245,202541.0,102037.28049661977,19640.81389684641
2022-10-15 16:34:20.626000+00:00,5.360354212219514,207319.0,102037.28049661977,19640.81389684641
2022-10-15 16:34:50.833000+00:00,5.074062614043797,201696.0,102037.28049661977,19640.81389684641
2022-10-15 16:34:52.843000+00:00,5.114335894171307,202487.0,102037.28049661977,19640.81389684641
2022-10-15 16:35:47.288000+00:00,5.284271751358614,209160.0,102442.2649210796,20195.353324038024
2022-10-15 16:36:01.393000+00:00,5.810717206284533,197039.0,102771.62796650737,16223.018379132018
2022-10-15 16:36:03.403000+00:00,5.29891355754551,188736.0,102771.62796650737,16223.018379132018
2022-10-15 16:36:05.413000+00:00,5.604282132259844,193690.0,102771.62796650737,16223.018379132018
2022-10-15 16:36:07.428000+00:00,5.080951651976296,185200.0,102771.62796650737,16223.018379132018
2022-10-15 16:36:09.441000+00:00,5.412640852730804,190581.0,102771.62796650737,16223.018379132018
2022-10-15 16:43:57.546000+00:00,5.116304454161032,197157.0,101738.8147853672,18649.825488205708
2022-10-15 16:59:56.415000+00:00,7.417953249138323,191860.0,94830.62710310791,13080.343005419065
2022-10-15 16:59:58.427000+00:00,6.321957525321239,177524.0,94830.62710310791,13080.343005419065
2022-10-15 17:11:33.723000+00:00,5.118161667275015,200532.0,96854.97552307918,20256.691995452344
2022-10-15 17:11:37.747000+00:00,5.036904569602329,198886.0,96854.97552307918,20256.691995452344
2022-10-15 17:11:41.768000+00:00,5.430107961438871,206851.0,96854.97552307918,20256.691995452344
2022-10-15 17:11:49.864000+00:00,5.121271750600276,200595.0,96854.97552307918,20256.691995452344
2022-10-15 17:12:03.956000+00:00,5.102843950181946,198676.0,96326.28813969389,20057.386206500938
2022-10-15 17:13:10.453000+00:00,5.450634003909749,193100.0,95675.69744733289,17873.939523876397
2022-10-15 18:07:58.323000+00:00,7.422266714897325,264424.0,94414.87128870237,22905.284226726882
2022-10-15 18:49:25.284000+00:00,5.403291116192218,185785.0,92308.28271542734,17299.95946441752
2022-10-15 18:51:54.369000+00:00,6.284749623199171,184030.0,92025.27834549586,14639.361497375026
2022-10-15 22:08:00.942000+00:00,6.732555808616443,192463.0,78892.25082136758,16868.89086508315
2022-10-15 23:29:00.478000+00:00,6.451747102441138,148149.0,55899.568861651205,14298.364407905032
2022-10-15 23:29:02.493000+00:00,5.218669003644575,130518.0,55899.568861651205,14298.364407905032
2022-10-15 23:54:11.991000+00:00,8.131184207713966,120758.0,49654.98547756831,8744.484530921956
2022-10-16 00:00:59.134000+00:00,5.187005455240566,123464.0,50900.37984892418,13989.501414108388
2022-10-16 00:01:01.147000+00:00,5.9572481319004496,113705.0,51417.58199207048,10455.736714135981
2022-10-16 00:13:57.003000+00:00,7.589847632377887,140918.0,53134.30746963058,11565.936074380314
2022-10-16 00:13:59.012000+00:00,6.452801749067953,127767.0,53134.30746963058,11565.936074380314
