Time, Deviation score, Value, Mean, Variance
2022-10-13 10:53:36.393000+00:00,15.527116774887196,1165258321.0,535406606.1379041,40564627.934066124
2022-10-13 10:53:38.406000+00:00,14.409291287280048,1119914146.0,535406606.1379041,40564627.934066124
2022-10-13 10:53:40.416000+00:00,12.83620361829613,1056102430.0,535406606.1379041,40564627.934066124
2022-10-13 10:53:42.426000+00:00,12.848414848257494,1056597774.0,535406606.1379041,40564627.934066124
2022-10-13 10:53:44.438000+00:00,11.374799162760237,996821102.0,535406606.1379041,40564627.934066124
2022-10-13 10:54:38.944000+00:00,10.814132676545313,995569611.0,536216303.0473904,42477128.92860075
2022-10-13 10:54:57.058000+00:00,10.565554435352311,985010721.0,536216303.0473904,42477128.92860075
2022-10-13 10:54:59.078000+00:00,10.669246660111746,989415269.0,536216303.0473904,42477128.92860075
2022-10-13 10:58:28.667000+00:00,10.813331405729816,1023587291.0,542928204.4836862,44450601.62140412
2022-10-13 10:58:30.678000+00:00,11.66251356802082,1061333949.0,542928204.4836862,44450601.62140412
2022-10-13 10:58:32.692000+00:00,12.32260803085642,1090675545.0,542928204.4836862,44450601.62140412
2022-10-13 10:58:34.707000+00:00,11.272428139083665,1043994417.0,542928204.4836862,44450601.62140412
2022-10-13 10:58:36.718000+00:00,11.993704203535438,1076055572.0,542928204.4836862,44450601.62140412
2022-10-13 10:58:38.768000+00:00,12.195427030064796,1085022273.0,542928204.4836862,44450601.62140412
2022-10-13 10:58:40.777000+00:00,12.17590632689433,1084154566.0,542928204.4836862,44450601.62140412
2022-10-13 10:58:42.790000+00:00,11.344655755423824,1047204978.0,542928204.4836862,44450601.62140412
2022-10-13 10:58:44.806000+00:00,12.157801465078187,1083349794.0,542928204.4836862,44450601.62140412
2022-10-13 10:58:46.818000+00:00,11.347718706093415,1047341128.0,542928204.4836862,44450601.62140412
2022-10-13 10:58:48.833000+00:00,10.884962674685841,1026771344.0,542928204.4836862,44450601.62140412
2022-10-13 11:01:26.041000+00:00,13.511642220626303,1136487824.0,551322799.1597146,43308208.97159319
2022-10-13 11:01:28.053000+00:00,15.374489909684918,1217164421.0,551322799.1597146,43308208.97159319
2022-10-13 11:01:30.064000+00:00,14.060429957740745,1160254838.0,551322799.1597146,43308208.97159319
2022-10-13 11:01:32.078000+00:00,15.693073737731236,1230961716.0,551322799.1597146,43308208.97159319
2022-10-13 11:01:34.091000+00:00,14.132975927075584,1163396674.0,551322799.1597146,43308208.97159319
2022-10-13 11:01:36.103000+00:00,15.77269266176159,1234409869.0,551322799.1597146,43308208.97159319
2022-10-13 11:01:38.118000+00:00,14.164741544557073,1164772386.0,551322799.1597146,43308208.97159319
2022-10-13 11:01:40.133000+00:00,15.261737475078284,1212281315.0,551322799.1597146,43308208.97159319
2022-10-13 11:01:42.146000+00:00,12.146485604734389,1077365336.0,551322799.1597146,43308208.97159319
2022-10-13 11:01:44.158000+00:00,14.158444724474329,1164499682.0,551322799.1597146,43308208.97159319
2022-10-13 11:01:46.168000+00:00,14.465087352173635,1177779825.0,551322799.1597146,43308208.97159319
2022-10-13 11:01:48.178000+00:00,14.324993542153006,1171712613.0,551322799.1597146,43308208.97159319
2022-10-13 11:01:50.191000+00:00,14.384214070106086,1174277348.0,551322799.1597146,43308208.97159319
2022-10-13 11:01:52.203000+00:00,12.838533687804711,1107336699.0,551322799.1597146,43308208.97159319
2022-10-13 11:01:54.213000+00:00,11.96262143235028,1069402508.0,551322799.1597146,43308208.97159319
2022-10-13 11:02:28.496000+00:00,10.51582032651716,1185463057.0,554574015.1341052,59994277.41029551
2022-10-13 11:02:30.509000+00:00,10.542864872597843,1187085575.0,554574015.1341052,59994277.41029551
2022-10-13 11:02:32.518000+00:00,10.613397983132046,1191317158.0,554574015.1341052,59994277.41029551
2022-10-13 11:02:34.528000+00:00,10.805474336034706,1202840640.0,554574015.1341052,59994277.41029551
2022-10-13 11:02:36.541000+00:00,10.458527295441996,1182025803.0,554574015.1341052,59994277.41029551
2022-10-13 11:02:38.555000+00:00,10.70947653010044,1197081321.0,554574015.1341052,59994277.41029551
2022-10-13 11:02:40.563000+00:00,10.99670065786438,1214313125.0,554574015.1341052,59994277.41029551
2022-10-13 11:02:42.614000+00:00,10.835767058581741,1204658030.0,554574015.1341052,59994277.41029551
2022-10-13 11:02:44.624000+00:00,10.696875328241974,1196325321.0,554574015.1341052,59994277.41029551
2022-10-13 11:02:46.633000+00:00,10.461544499879048,1182206818.0,554574015.1341052,59994277.41029551
2022-10-13 11:02:48.656000+00:00,10.664456319563886,1194380366.0,554574015.1341052,59994277.41029551
2022-10-13 11:02:50.670000+00:00,10.197641829767331,1166374168.0,554574015.1341052,59994277.41029551
2022-10-13 11:15:36.566000+00:00,10.770708877911432,1097781281.0,586508988.906277,47468769.037313804
2022-10-13 11:15:38.578000+00:00,11.757509840944172,1144623508.0,586508988.906277,47468769.037313804
2022-10-13 11:15:40.598000+00:00,12.959202262231951,1201666368.0,586508988.906277,47468769.037313804
2022-10-13 11:15:42.607000+00:00,12.26416011833171,1168673573.0,586508988.906277,47468769.037313804
2022-10-13 11:15:44.622000+00:00,13.015690602974308,1204347800.0,586508988.906277,47468769.037313804
2022-10-13 11:15:46.643000+00:00,11.151765673080932,1115869578.0,586508988.906277,47468769.037313804
2022-10-13 11:15:48.663000+00:00,12.049506500665945,1158484230.0,586508988.906277,47468769.037313804
2022-10-13 11:15:50.679000+00:00,11.524512520299393,1133563412.0,586508988.906277,47468769.037313804
2022-10-13 11:16:31.022000+00:00,11.503284491737348,1111130750.0,586662990.0322576,45592870.483596265
2022-10-13 11:16:33.032000+00:00,12.952618747271325,1177210059.0,586662990.0322576,45592870.483596265
2022-10-13 11:16:35.045000+00:00,13.520992261049614,1203123839.0,586662990.0322576,45592870.483596265
2022-10-13 11:16:37.058000+00:00,13.348660711913507,1195266749.0,586662990.0322576,45592870.483596265
2022-10-13 11:16:39.069000+00:00,13.09729674034424,1183806344.0,586662990.0322576,45592870.483596265
2022-10-13 11:16:41.082000+00:00,12.19880935480578,1142841725.0,586662990.0322576,45592870.483596265
2022-10-13 11:16:43.138000+00:00,13.674308731933257,1210113977.0,586662990.0322576,45592870.483596265
2022-10-13 11:16:45.158000+00:00,12.780429106287336,1169359439.0,586662990.0322576,45592870.483596265
2022-10-13 11:16:47.172000+00:00,13.282112697545962,1192232634.0,586662990.0322576,45592870.483596265
2022-10-13 11:16:49.192000+00:00,12.5120573439873,1157123600.0,586662990.0322576,45592870.483596265
2022-10-13 11:16:51.205000+00:00,12.567319931608461,1159643180.0,586662990.0322576,45592870.483596265
2022-10-13 11:16:53.218000+00:00,11.228338039210081,1098595152.0,586662990.0322576,45592870.483596265
2022-10-13 11:17:29.519000+00:00,10.037794274309917,1054046066.0,586455667.5722502,46582982.83961353
2022-10-13 11:17:31.533000+00:00,12.101232940978122,1150167194.0,586455667.5722502,46582982.83961353
2022-10-13 11:17:33.547000+00:00,12.114085381150563,1150765899.0,586455667.5722502,46582982.83961353
2022-10-13 11:17:35.559000+00:00,11.97702816388343,1144381365.0,586455667.5722502,46582982.83961353
2022-10-13 11:17:37.568000+00:00,12.206892705552374,1155089141.0,586455667.5722502,46582982.83961353
2022-10-13 11:17:39.578000+00:00,13.47696654783299,1214252969.0,586455667.5722502,46582982.83961353
2022-10-13 11:17:41.588000+00:00,11.75895314204603,1134222780.0,586455667.5722502,46582982.83961353
2022-10-13 11:17:43.603000+00:00,11.38924304728253,1117000581.0,586455667.5722502,46582982.83961353
2022-10-13 11:17:45.613000+00:00,11.136396787081608,1105222248.0,586455667.5722502,46582982.83961353
2022-10-13 11:17:47.637000+00:00,10.135685536784464,1058606133.0,586455667.5722502,46582982.83961353
2022-10-13 11:18:31.983000+00:00,11.9359784899567,1162429044.0,585920968.4085867,48300026.351128645
2022-10-13 11:18:34.034000+00:00,11.602503226756896,1146322180.0,585920968.4085867,48300026.351128645
2022-10-13 11:18:36.058000+00:00,12.899077757477347,1208946764.0,585920968.4085867,48300026.351128645
2022-10-13 11:18:38.069000+00:00,10.311295359775212,1083956806.0,585920968.4085867,48300026.351128645
2022-10-13 11:19:36.508000+00:00,10.183124102244884,993516193.0,585099832.1450819,40107177.00718998
2022-10-13 11:19:42.566000+00:00,10.30419968926836,998372193.0,585099832.1450819,40107177.00718998
2022-10-13 11:19:44.578000+00:00,10.8789899068862,1021425406.0,585099832.1450819,40107177.00718998
2022-10-13 11:25:35.235000+00:00,10.165098006371538,1153146241.0,576832886.0107243,56695307.27869415
2022-10-13 11:25:39.290000+00:00,10.778283253416921,1187910967.0,576832886.0107243,56695307.27869415
2022-10-13 11:25:41.307000+00:00,10.293503801302926,1160426247.0,576832886.0107243,56695307.27869415
2022-10-13 11:26:25.641000+00:00,10.969414480194335,1143403945.0,575322930.569722,51787724.44563639
2022-10-13 11:26:27.662000+00:00,11.769978193773245,1184863318.0,575322930.569722,51787724.44563639
2022-10-13 11:26:29.677000+00:00,12.262779784752405,1210384391.0,575322930.569722,51787724.44563639
2022-10-13 11:26:31.693000+00:00,12.117078132849919,1202838834.0,575322930.569722,51787724.44563639
2022-10-13 11:26:33.711000+00:00,12.028376513901163,1198245179.0,575322930.569722,51787724.44563639
2022-10-13 11:26:35.725000+00:00,11.420009177099697,1166739219.0,575322930.569722,51787724.44563639
2022-10-13 11:26:37.737000+00:00,11.260505180961168,1158478870.0,575322930.569722,51787724.44563639
2022-10-13 11:26:41.761000+00:00,10.411014969314945,1114485705.0,575322930.569722,51787724.44563639
2022-10-13 11:26:45.851000+00:00,10.813615918153443,1135335492.0,575322930.569722,51787724.44563639
2022-10-13 11:27:40.303000+00:00,12.127854635505464,979056035.0,573868836.6063138,33409635.13921593
2022-10-13 11:27:44.326000+00:00,11.137999856720947,945985348.0,573868836.6063138,33409635.13921593
2022-10-13 11:28:38.804000+00:00,10.60023668809395,1076575263.0,572489294.6458975,47554218.19215465
2022-10-13 11:28:40.817000+00:00,11.599649753996077,1124101570.0,572489294.6458975,47554218.19215465
2022-10-13 11:28:42.827000+00:00,11.624568216438501,1125286548.0,572489294.6458975,47554218.19215465
2022-10-13 11:28:44.837000+00:00,12.90558328336373,1186204218.0,572489294.6458975,47554218.19215465
2022-10-13 11:28:46.849000+00:00,11.280331056785213,1108916619.0,572489294.6458975,47554218.19215465
2022-10-13 11:29:31.205000+00:00,10.872767033542031,1201143347.0,571194297.0022118,57938245.899541646
2022-10-13 11:29:33.219000+00:00,10.438106256209123,1175959864.0,571194297.0022118,57938245.899541646
2022-10-13 11:29:35.232000+00:00,10.868191972701226,1200878276.0,571194297.0022118,57938245.899541646
2022-10-13 11:29:37.242000+00:00,10.03087275036723,1152365469.0,571194297.0022118,57938245.899541646
2022-10-13 11:29:39.257000+00:00,10.314027215009553,1168770942.0,571194297.0022118,57938245.899541646
2022-10-13 11:30:29.627000+00:00,10.823347567626573,1168989544.0,569985175.871798,55343724.70120686
2022-10-13 11:30:31.642000+00:00,10.927592195742001,1174758830.0,569985175.871798,55343724.70120686
2022-10-13 11:30:33.664000+00:00,10.771871921284001,1166140690.0,569985175.871798,55343724.70120686
2022-10-13 11:30:35.678000+00:00,10.228553683085545,1136071435.0,569985175.871798,55343724.70120686
2022-10-13 11:30:37.687000+00:00,10.606939924941496,1157012739.0,569985175.871798,55343724.70120686
2022-10-13 11:32:28.474000+00:00,12.655762484411738,1094629483.0,567789661.3617727,41628453.622382894
2022-10-13 11:32:30.487000+00:00,14.713587854940032,1180293571.0,567789661.3617727,41628453.622382894
2022-10-13 11:32:32.500000+00:00,15.785318633236624,1224908066.0,567789661.3617727,41628453.622382894
2022-10-13 11:32:34.512000+00:00,13.341327633165067,1123168500.0,567789661.3617727,41628453.622382894
2022-10-13 11:32:36.522000+00:00,15.62168786131822,1218096370.0,567789661.3617727,41628453.622382894
2022-10-13 11:32:38.553000+00:00,13.876937680135716,1145465118.0,567789661.3617727,41628453.622382894
2022-10-13 11:32:40.567000+00:00,14.528981333888096,1172608687.0,567789661.3617727,41628453.622382894
2022-10-13 11:32:42.578000+00:00,13.16124563761457,1115671965.0,567789661.3617727,41628453.622382894
2022-10-13 11:33:28.909000+00:00,13.118728975366363,1206895015.0,566768537.9706522,48794854.91554422
2022-10-13 11:33:30.919000+00:00,11.740642307901373,1139651476.0,566768537.9706522,48794854.91554422
2022-10-13 11:33:32.933000+00:00,13.260424652338187,1213809035.0,566768537.9706522,48794854.91554422
2022-10-13 11:33:34.943000+00:00,11.899237451044934,1147390103.0,566768537.9706522,48794854.91554422
2022-10-13 11:33:36.958000+00:00,11.264633883648413,1116424714.0,566768537.9706522,48794854.91554422
2022-10-13 11:34:29.360000+00:00,10.680433351330388,1096722973.0,565766461.2472231,49713012.03678587
2022-10-13 11:34:31.378000+00:00,11.084811645389992,1116825836.0,565766461.2472231,49713012.03678587
2022-10-13 11:39:33.852000+00:00,10.433659494219471,1113567783.0,560045556.1755818,53051590.10902018
2022-10-13 11:39:35.868000+00:00,11.313817975879397,1160261590.0,560045556.1755818,53051590.10902018
2022-10-13 11:39:37.881000+00:00,10.983703365478261,1142748485.0,560045556.1755818,53051590.10902018
2022-10-13 11:40:24.216000+00:00,10.901978325148043,971690827.0,558582758.58575,37892945.30712069
2022-10-13 11:40:28.239000+00:00,10.37884403618384,951867728.0,558582758.58575,37892945.30712069
2022-10-13 11:40:30.253000+00:00,10.629903776272513,961381121.0,558582758.58575,37892945.30712069
2022-10-13 11:40:32.267000+00:00,13.910023993706318,1085674537.0,558582758.58575,37892945.30712069
