SystemId,threshold,maxF1,PPV,total
tromso-gw5,0.99,0.2272727272727272,0.2,3218
teknobyen-gw1,0.84,0.2222222222222222,0.1767441860465116,3393
hoytek-gw2,0.09,0.0025806451612903,0.0012928248222365,2329
bergen-gw3,0.99,0.0981595092024539,0.0516129032258064,4274
trd-gw,0.99,0.0710059171597633,0.0392156862745098,4168
ifi2-gw5,0.99,0.0137931034482758,0.0071428571428571,3706
