SystemId,threshold,maxTPR,PPV,total
stangnes-gw,0.001518,0.9315068493150684,0.591304347826087,240
rodbergvn-gw2,0.001468,0.9315068493150684,0.591304347826087,240
narvik-gw4,0.000104,0.9315068493150684,0.591304347826087,240
tromso-fh-gw,0.000906,0.9315068493150684,0.591304347826087,240
tromso-gw5,0.003094,0.9315068493150684,0.591304347826087,240
teknobyen-gw1,0.013305,0.9315068493150684,0.5991189427312775,240
narvik-gw3,0.000856,0.9315068493150684,0.591304347826087,240
hovedbygget-gw,0.00104,0.9315068493150684,0.591304347826087,240
hoytek-gw2,0.000785,0.9315068493150684,0.591304347826087,240
teknobyen-gw2,0.004145,0.9315068493150684,0.591304347826087,240
ma2-gw,0.000365,0.9315068493150684,0.591304347826087,240
bergen-gw3,0.001132,0.9315068493150684,0.5938864628820961,240
narvik-kv-gw,0.021265,0.9315068493150684,0.6017699115044248,240
trd-gw,0.002623,0.9315068493150684,0.591304347826087,240
ifi2-gw5,0.002343,0.9315068493150684,0.5964912280701754,240
oslo-gw1,0.000486,0.9315068493150684,0.591304347826087,240
