SystemId,threshold,maxF1,PPV,total
stangnes-gw,262533.555555,0.776595744680851,0.6403508771929824,232
rodbergvn-gw2,166434.666666,0.776595744680851,0.6403508771929824,232
narvik-gw4,11348.888888,0.7724867724867724,0.6347826086956522,232
tromso-fh-gw,2515.222222,0.7724867724867724,0.6347826086956522,232
tromso-gw5,66059.777777,0.7745358090185677,0.6375545851528385,232
teknobyen-gw1,283.333333,0.7724867724867724,0.6347826086956522,232
narvik-gw3,55451.111111,0.776595744680851,0.6403508771929824,232
hovedbygget-gw,1504015.777777,0.7747252747252747,0.6527777777777778,232
hoytek-gw2,145635.888888,0.7692307692307693,0.6331877729257642,232
teknobyen-gw2,2143234.222222,0.7942857142857143,0.6881188118811881,232
ma2-gw,204428.666666,0.7745358090185677,0.6375545851528385,232
bergen-gw3,57610.444444,0.7724867724867724,0.6347826086956522,232
narvik-kv-gw,38438.888888,0.7724867724867724,0.6347826086956522,232
trd-gw,88624.444444,0.7724867724867724,0.6347826086956522,232
ifi2-gw5,33191.333333,0.7745358090185677,0.6375545851528385,232
oslo-gw1,118127.777777,0.7724867724867724,0.6347826086956522,232
