SystemId,threshold,maxTPR,PPV,total
stangnes-gw,17664958.77777,0.9527027027027029,0.6130434782608696,237
rodbergvn-gw2,14253958.666671,0.9527027027027029,0.6130434782608696,237
narvik-gw4,28038659.0,0.9527027027027029,0.6157205240174672,237
tromso-fh-gw,127193478.333343,0.9527027027027029,0.6130434782608696,237
tromso-gw5,63462641.444442,0.9527027027027029,0.6130434782608696,237
teknobyen-gw1,772408.666666,0.9527027027027029,0.6157205240174672,237
narvik-gw3,89758468.888885,0.9527027027027029,0.6157205240174672,237
hovedbygget-gw,353706220.666626,0.945945945945946,0.611353711790393,237
hoytek-gw2,60433679.888885,0.9527027027027029,0.6130434782608696,237
teknobyen-gw2,85328520.333328,0.9527027027027029,0.6130434782608696,237
ma2-gw,408739739.555542,0.945945945945946,0.611353711790393,237
bergen-gw3,131925599.444458,0.9527027027027029,0.618421052631579,237
narvik-kv-gw,32155539.555541,0.9527027027027029,0.6130434782608696,237
trd-gw,384750487.888916,0.9527027027027029,0.6157205240174672,237
ifi2-gw5,53310737.888885,0.9527027027027029,0.6130434782608696,237
oslo-gw1,210367694.333251,0.9527027027027029,0.6130434782608696,237
