SystemId,threshold,maxF1,PPV,total
stangnes-gw,153124613.222221,0.7733333333333333,0.6387665198237885,232
rodbergvn-gw2,21652629.333335,0.7724867724867724,0.6347826086956522,232
narvik-gw4,217237672.555557,0.7692307692307693,0.6331877729257642,232
tromso-fh-gw,28647808.888885,0.7724867724867724,0.6347826086956522,232
tromso-gw5,288973423.777778,0.7771739130434783,0.65,232
teknobyen-gw1,11358965.666666,0.7821229050279329,0.6666666666666666,232
narvik-gw3,17988805.333335,0.7724867724867724,0.6347826086956522,232
hovedbygget-gw,58518210.333312,0.7724867724867724,0.6347826086956522,232
hoytek-gw2,3881096.666656,0.7745358090185677,0.6375545851528385,232
teknobyen-gw2,121385322.333335,0.7754010695187166,0.6415929203539823,232
ma2-gw,171359846.0,0.7692307692307693,0.6331877729257642,232
bergen-gw3,21740715.888885,0.7724867724867724,0.6347826086956522,232
narvik-kv-gw,472730331.555557,0.7783783783783784,0.6486486486486487,232
trd-gw,219033027.0,0.7745358090185677,0.6375545851528385,232
ifi2-gw5,16818487.777778,0.7724867724867724,0.6347826086956522,232
oslo-gw1,658475148.888916,0.776595744680851,0.6403508771929824,232
