SystemId,threshold,maxTPR,PPV,total
stangnes-gw,0.002958,0.9527027027027029,0.6157205240174672,237
rodbergvn-gw2,0.007705,0.9527027027027029,0.618421052631579,237
narvik-gw4,0.004006,0.9527027027027029,0.6130434782608696,237
tromso-fh-gw,0.001696,0.9527027027027029,0.6130434782608696,237
tromso-gw5,0.002085,0.9527027027027029,0.6130434782608696,237
teknobyen-gw1,0.032398,0.9527027027027029,0.6238938053097345,237
narvik-gw3,0.003594,0.9527027027027029,0.6130434782608696,237
hovedbygget-gw,0.000773,0.9527027027027029,0.6157205240174672,237
hoytek-gw2,0.000254,0.9527027027027029,0.6130434782608696,237
teknobyen-gw2,5.1e-05,0.9527027027027029,0.6130434782608696,237
ma2-gw,0.00372,0.9527027027027029,0.6130434782608696,237
bergen-gw3,0.003332,0.9527027027027029,0.6157205240174672,237
narvik-kv-gw,0.002555,0.9527027027027029,0.6130434782608696,237
trd-gw,0.001422,0.9527027027027029,0.6157205240174672,237
ifi2-gw5,0.002345,0.9527027027027029,0.618421052631579,237
oslo-gw1,0.002663,0.9527027027027029,0.6130434782608696,237
