SystemId,threshold,maxF1,PPV,total
stangnes-gw,0.01164,0.7762803234501348,0.6457399103139013,232
rodbergvn-gw2,0.000404,0.7724867724867724,0.6347826086956522,232
narvik-gw4,0.007068,0.7741935483870968,0.6428571428571429,232
tromso-fh-gw,0.021097,0.7814207650273224,0.6559633027522935,232
tromso-gw5,0.000505,0.7724867724867724,0.6347826086956522,232
teknobyen-gw1,0.000325,0.7724867724867724,0.6347826086956522,232
narvik-gw3,0.000186,0.7724867724867724,0.6347826086956522,232
hovedbygget-gw,0.003912,0.7724867724867724,0.6347826086956522,232
hoytek-gw2,0.002045,0.7745358090185677,0.6375545851528385,232
teknobyen-gw2,0.030528,0.7747252747252747,0.6527777777777778,232
ma2-gw,0.002033,0.7724867724867724,0.6347826086956522,232
bergen-gw3,0.003514,0.7724867724867724,0.6347826086956522,232
narvik-kv-gw,0.001146,0.7724867724867724,0.6347826086956522,232
trd-gw,0.001659,0.7724867724867724,0.6347826086956522,232
ifi2-gw5,0.003064,0.7745358090185677,0.6375545851528385,232
oslo-gw1,0.011553,0.7754010695187166,0.6415929203539823,232
