Time, Change, Value, Mean of the last 10 minutes
2011-01-04 06:49:00,0.00013088868308278406,6.0924703012388444e-05,0.0001918133860951725
2011-01-04 06:50:00,0.00011951301706025102,5.946280559167754e-05,0.00017897582265192857
2011-01-04 06:53:00,0.00010370402830699857,0.00023589919506738816,0.00013219516676038959
2011-01-07 22:59:00,0.00010724035494658303,0.00017739910118177174,7.015874623518872e-05
2011-01-07 23:00:00,0.00018016051775881863,0.00025221828307731573,7.20577653184971e-05
2011-01-07 23:01:00,0.00016607894193567074,0.0002502334648950246,8.415452295935385e-05
2011-01-07 23:02:00,0.00021883433418459948,0.00032320587799798304,0.00010437154381338355
2011-01-07 23:03:00,0.00020875952821095613,0.00033282399277126526,0.00012406446456030912
2011-01-07 23:04:00,0.00017109577314959308,0.00032328985973042643,0.00015219408658083335
2011-01-07 23:05:00,0.0001448909772152443,0.0003261104659591247,0.0001812194887438804
2011-01-07 23:06:00,0.00012282466569943468,0.0003324427920683738,0.00020961812636893911
2011-01-07 23:07:00,0.00010085156386950396,0.0003389200417430874,0.00023806847787358342
2011-01-08 00:15:00,0.00011216123866540357,0.0003639147163494046,0.00025175347768400104
2011-01-08 16:29:00,0.0001043897194718548,0.000388669308458233,0.0002842795889863782
2011-01-08 16:32:00,0.00011141192739788554,0.00042135625954722514,0.0003099443321493396
2011-01-08 22:58:00,0.00014346831163734262,0.00015328198140980695,0.00029675029304714957
2011-01-08 22:59:00,0.00017782661489764922,0.00011415977218022839,0.0002919863870778776
2011-01-08 23:00:00,0.0001790515859181203,0.00010104399011122508,0.0002800955760293454
2011-01-08 23:01:00,0.00016482870192822052,9.875052793885222e-05,0.00026357922986707276
2011-01-08 23:02:00,0.00015046807303597365,9.551920937640306e-05,0.0002459872824123767
2011-01-08 23:03:00,0.0001268998862769181,9.552237812359848e-05,0.00022242226440051657
2011-01-09 23:00:00,0.00017801937598173017,0.00025803814214298666,8.001876616125649e-05
2011-01-09 23:01:00,0.00013967338581742867,0.0002296531209408894,8.997973512346073e-05
2011-01-09 23:02:00,0.0001344884637408967,0.00024424621163240436,0.00010975774789150766
2011-01-09 23:03:00,0.00014760508012035315,0.0002737503076978777,0.00012614522757752457
2011-01-09 23:04:00,0.00010970939686876893,0.0002540834798735783,0.0001443740830048094
