SystemId,threshold,maxF1,PPV,total
tromso-gw5,0.0052077566,0.4375,0.4666666666666667,156
teknobyen-gw1,0.0030450029,0.3673469387755102,0.3,156
hoytek-gw2,0.0001959568,0.375,0.4615384615384615,156
bergen-gw3,6.53226e-05,0.25,0.1470588235294117,156
trd-gw,2.0005e-06,0.1976744186046511,0.1103896103896103,156
ifi2-gw5,1.34722e-05,0.2237762237762237,0.128,156
