SystemId,threshold,maxTPR,PPV,total
tromso-gw5,4.2222222222,0.8,0.1151079136690647,169
teknobyen-gw1,0.4444444444,0.8181818181818182,0.1111111111111111,169
hoytek-gw2,91.8888888888,0.8181818181818182,0.12,169
bergen-gw3,592.7777777777,0.8095238095238095,0.1297709923664122,169
trd-gw,409.1111111111,0.8095238095238095,0.1140939597315436,169
ifi2-gw5,36.3333333333,0.8095238095238095,0.1036585365853658,169
