SystemId,threshold,maxF1,PPV,total
tromso-gw5,1.8766789439,0.3783783783783784,0.35,161
teknobyen-gw1,1.343773962,0.2950819672131147,0.2142857142857142,161
hoytek-gw2,0.002037286,0.2057142857142857,0.1153846153846153,161
bergen-gw3,0.2379339897,0.2985074626865671,0.2040816326530612,161
trd-gw,0.0911379861,0.2012578616352201,0.1134751773049645,161
ifi2-gw5,0.7318056082,0.3846153846153846,0.2941176470588235,161
