SystemId,threshold,maxTPR,PPV,total
tromso-gw5,0.0050251892,0.9411764705882352,0.16,156
teknobyen-gw1,0.0001319577,0.9473684210526316,0.12,156
hoytek-gw2,1.2858e-06,0.9473684210526316,0.1258741258741259,156
bergen-gw3,4.9892e-06,0.9444444444444444,0.1531531531531531,156
trd-gw,2.5158e-06,0.9444444444444444,0.1619047619047619,156
ifi2-gw5,2.233e-07,0.9444444444444444,0.1164383561643835,156
