SystemId,threshold,maxTPR
tromso-gw5,0.3333333333,0.9411764705882352
teknobyen-gw1,0.6666666666,0.9473684210526316
hoytek-gw2,8.3333333333,0.9473684210526316
bergen-gw3,3.3333333333,0.9444444444444444
trd-gw,72.3333333333,0.9444444444444444
ifi2-gw5,16.5555555555,0.9444444444444444
