SystemId,threshold,maxTPR,PPV,total
tromso-gw5,0.0594242508,0.9411764705882352,0.1185185185185185,161
teknobyen-gw1,0.0755658009,0.9473684210526316,0.1475409836065573,161
hoytek-gw2,0.0036481812,0.9473684210526316,0.1168831168831168,161
bergen-gw3,0.0210155244,0.9444444444444444,0.1096774193548387,161
trd-gw,0.0099604383,0.9444444444444444,0.1111111111111111,161
ifi2-gw5,0.0003878355,0.9444444444444444,0.1069182389937107,161
