SystemId,PPV,total
narvik-gw4,0.0,19
tromso-fh-gw,0.0,230
tromso-gw5,0.425,230
teknobyen-gw1,0.47560975609756095,230
narvik-gw3,0.0,230
hovedbygget-gw,0.0,230
hoytek-gw2,0.328,230
teknobyen-gw2,0.0,230
ma2-gw,0.0,230
bergen-gw3,0.3904761904761905,230
narvik-kv-gw,0.0,230
trd-gw,0.4,230
ifi2-gw5,0.29838709677419356,230
oslo-gw1,0.0,230
