SystemId,threshold,maxTPR,PPV,total
stangnes-gw,11429.555555,0.9069767441860463,0.2294117647058823,174
rodbergvn-gw2,77988.333333,0.9069767441860463,0.2335329341317365,174
narvik-gw4,137456.444444,0.9069767441860463,0.2321428571428571,174
tromso-fh-gw,7107.777777,0.9069767441860463,0.2294117647058823,174
tromso-gw5,873549.222222,0.9069767441860463,0.2363636363636363,174
teknobyen-gw1,107.111111,0.9069767441860463,0.2294117647058823,174
narvik-gw3,83649.333333,0.9069767441860463,0.2294117647058823,174
hovedbygget-gw,133317.888888,0.9069767441860463,0.2294117647058823,174
hoytek-gw2,62151.666666,0.9069767441860463,0.2294117647058823,174
teknobyen-gw2,277757.666666,0.9069767441860463,0.2378048780487804,174
ma2-gw,329675.666666,0.9069767441860463,0.2321428571428571,174
bergen-gw3,131422.333333,0.9069767441860463,0.2321428571428571,174
narvik-kv-gw,80098.111111,0.9069767441860463,0.2294117647058823,174
trd-gw,559443.666666,0.9069767441860463,0.2321428571428571,174
ifi2-gw5,56669.777777,0.9069767441860463,0.2307692307692307,174
oslo-gw1,1591415.888888,0.9069767441860463,0.2392638036809816,174
