SystemId,threshold,maxF1,PPV,total
stangnes-gw,0.058604,0.4064171122994652,0.2585034013605442,171
rodbergvn-gw2,0.016259,0.3804878048780488,0.2363636363636363,171
narvik-gw4,0.002499,0.3768115942028985,0.2335329341317365,171
tromso-fh-gw,0.048356,0.3977900552486187,0.2553191489361702,171
tromso-gw5,0.076676,0.3973509933774834,0.2702702702702703,171
teknobyen-gw1,0.008928,0.3857868020304568,0.2420382165605095,171
narvik-gw3,0.003881,0.375,0.2321428571428571,171
hovedbygget-gw,0.002479,0.3732057416267942,0.2307692307692307,171
hoytek-gw2,0.001128,0.3732057416267942,0.2307692307692307,171
teknobyen-gw2,0.014969,0.39,0.24375,171
ma2-gw,0.000607,0.3732057416267942,0.2307692307692307,171
bergen-gw3,0.002459,0.3732057416267942,0.2307692307692307,171
narvik-kv-gw,0.038349,0.4,0.2551724137931034,171
trd-gw,0.003909,0.3714285714285714,0.2294117647058823,171
ifi2-gw5,0.002743,0.3732057416267942,0.2307692307692307,171
oslo-gw1,0.000232,0.3714285714285714,0.2294117647058823,171
