SystemId,threshold,maxF1,PPV,total
stangnes-gw,12510360.555541,0.3732057416267942,0.2307692307692307,171
rodbergvn-gw2,2693660941.111114,0.4025974025974026,0.2719298245614035,171
narvik-gw4,172876003.555542,0.3732057416267942,0.2307692307692307,171
tromso-fh-gw,488243532.222229,0.3775510204081632,0.2371794871794871,171
tromso-gw5,2668345290.888885,0.3915343915343915,0.2483221476510067,171
teknobyen-gw1,237100.666666,0.3804878048780488,0.2363636363636363,171
narvik-gw3,226588937.444458,0.3636363636363636,0.2248520710059171,171
hovedbygget-gw,250771880.666625,0.3732057416267942,0.2307692307692307,171
hoytek-gw2,5020688197.666687,0.38,0.2375,171
teknobyen-gw2,90349832.555542,0.3732057416267942,0.2307692307692307,171
ma2-gw,1099067140.111084,0.3823529411764705,0.2378048780487804,171
bergen-gw3,181320490.0,0.3732057416267942,0.2307692307692307,171
narvik-kv-gw,1673708368.555542,0.3979057591623036,0.2516556291390728,171
trd-gw,1402085517.555664,0.375,0.2321428571428571,171
ifi2-gw5,6572664557.666687,0.3786407766990291,0.2349397590361445,171
oslo-gw1,129583435.777832,0.3714285714285714,0.2294117647058823,171
