SystemId,threshold,maxTPR,PPV,total
stangnes-gw,11381.222222,0.9069767441860463,0.2294117647058823,174
rodbergvn-gw2,77901.111111,0.9069767441860463,0.2335329341317365,174
narvik-gw4,346919.111111,0.9069767441860463,0.2321428571428571,174
tromso-fh-gw,7349.444444,0.9069767441860463,0.2294117647058823,174
tromso-gw5,873308.888888,0.9069767441860463,0.2363636363636363,174
teknobyen-gw1,156.666666,0.9069767441860463,0.2294117647058823,174
narvik-gw3,102674.555555,0.9069767441860463,0.2307692307692307,174
hovedbygget-gw,461864.111111,0.9069767441860463,0.2321428571428571,174
hoytek-gw2,760934.888888,0.9069767441860463,0.2335329341317365,174
teknobyen-gw2,223223.0,0.9069767441860463,0.2378048780487804,174
ma2-gw,406905.777777,0.9069767441860463,0.2321428571428571,174
bergen-gw3,984319.555555,0.9069767441860463,0.2422360248447205,174
narvik-kv-gw,72020.222222,0.9069767441860463,0.2294117647058823,174
trd-gw,763471.222222,0.9069767441860463,0.2321428571428571,174
ifi2-gw5,1480780.888888,0.9069767441860463,0.2378048780487804,174
oslo-gw1,2195425.888888,0.9069767441860463,0.2392638036809816,174
