SystemId,threshold,maxF1,PPV,total
stangnes-gw,12413178.555541,0.3732057416267942,0.2307692307692307,171
rodbergvn-gw2,2693689567.444442,0.4025974025974026,0.2719298245614035,171
narvik-gw4,192276044.888916,0.3732057416267942,0.2307692307692307,171
tromso-fh-gw,502299464.333313,0.3775510204081632,0.2371794871794871,171
tromso-gw5,2696377628.0,0.3936170212765957,0.25,171
teknobyen-gw1,17446.444444,0.3732057416267942,0.2307692307692307,171
narvik-gw3,228666694.444458,0.3636363636363636,0.2248520710059171,171
hovedbygget-gw,42930675.333312,0.3714285714285714,0.2294117647058823,171
hoytek-gw2,417884176.111084,0.375,0.2321428571428571,171
teknobyen-gw2,90173759.0,0.3732057416267942,0.2307692307692307,171
ma2-gw,849016826.111084,0.3804878048780488,0.2363636363636363,171
bergen-gw3,2964229093.666687,0.3794871794871794,0.2387096774193548,171
narvik-kv-gw,1673692304.111084,0.3979057591623036,0.2516556291390728,171
trd-gw,268805879.0,0.3732057416267942,0.2307692307692307,171
ifi2-gw5,17865690.888885,0.3714285714285714,0.2294117647058823,171
oslo-gw1,3918281414.111328,0.3768115942028985,0.2335329341317365,171
