SystemId,threshold,maxTPR,PPV,total
stangnes-gw,0.029944,0.9069767441860463,0.26,174
rodbergvn-gw2,0.001855,0.9069767441860463,0.2294117647058823,174
narvik-gw4,0.009015,0.9069767441860463,0.2378048780487804,174
tromso-fh-gw,0.012927,0.9069767441860463,0.2307692307692307,174
tromso-gw5,0.00683,0.9069767441860463,0.2307692307692307,174
teknobyen-gw1,0.007004,0.9069767441860463,0.2335329341317365,174
narvik-gw3,0.002072,0.9069767441860463,0.2294117647058823,174
hovedbygget-gw,0.009989,0.9069767441860463,0.2321428571428571,174
hoytek-gw2,0.006022,0.9069767441860463,0.2307692307692307,174
teknobyen-gw2,0.001317,0.9069767441860463,0.2307692307692307,174
ma2-gw,0.00403,0.9069767441860463,0.2321428571428571,174
bergen-gw3,0.015541,0.9069767441860463,0.2422360248447205,174
narvik-kv-gw,0.009233,0.9069767441860463,0.2392638036809816,174
trd-gw,0.0192,0.9069767441860463,0.2349397590361445,174
ifi2-gw5,0.011541,0.9069767441860463,0.2378048780487804,174
oslo-gw1,0.012271,0.9069767441860463,0.2392638036809816,174
