Time,Value
2023-01-29T01:00:00Z,23135693.109471798
2023-01-29T01:30:00Z,22798542.34848183
2023-01-29T02:00:00Z,22403505.162776228
2023-01-29T02:30:00Z,21424446.6529769
2023-01-29T03:00:00Z,15811856.466772819
2023-01-29T03:30:00Z,14916623.449228471
2023-01-29T04:00:00Z,14931074.242559228
2023-01-29T04:30:00Z,17516302.982801963
2023-01-29T05:00:00Z,13884130.044018114
2023-01-29T05:30:00Z,14979861.77894763
2023-01-29T06:00:00Z,12505190.27939273
2023-01-29T06:30:00Z,11523530.08188808
2023-01-29T07:00:00Z,12653042.45132391
2023-01-29T07:30:00Z,12758563.33320891
2023-01-29T08:00:00Z,13929514.782276528
2023-01-29T08:30:00Z,13822778.275501568
2023-01-29T09:00:00Z,13791006.120893888
2023-01-29T09:30:00Z,17880379.266318277
2023-01-29T10:00:00Z,18580188.1141648
2023-01-29T10:30:00Z,19431564.94347415
2023-01-29T11:00:00Z,21668651.68993154
2023-01-29T11:30:00Z,19497975.18005774
2023-01-29T12:00:00Z,26196695.298203263
2023-01-29T12:30:00Z,29036877.632287778
2023-01-29T13:00:00Z,29222235.099743742
2023-01-29T13:30:00Z,27049255.369374752
2023-01-29T14:00:00Z,26257497.679997012
2023-01-29T14:30:00Z,28043881.332511947
2023-01-29T15:00:00Z,28983532.306964926
2023-01-29T15:30:00Z,30972143.762294672
2023-01-29T16:00:00Z,34969090.35892395
2023-01-29T16:30:00Z,34768767.4255192
2023-01-29T17:00:00Z,34128492.77102769
2023-01-29T17:30:00Z,36257522.96589155
2023-01-29T18:00:00Z,31858694.82259831
2023-01-29T18:30:00Z,35763256.65710233
2023-01-29T19:00:00Z,32841574.84359836
2023-01-29T19:30:00Z,34748017.52938688
2023-01-29T20:00:00Z,32228272.26079164
2023-01-29T20:30:00Z,39894201.37038696
2023-01-29T21:00:00Z,36682652.519709334
2023-01-29T21:30:00Z,32955434.282309875
2023-01-29T22:00:00Z,28821215.883244555
2023-01-29T22:30:00Z,29668449.20963046
2023-01-29T23:00:00Z,27053482.896138154
2023-01-29T23:30:00Z,27050680.43433891
2023-01-30T00:00:00Z,22301035.678058486
2023-01-30T00:30:00Z,24911237.748905145
2023-01-30T01:00:00Z,21498559.090228006
2023-01-30T01:30:00Z,20362795.731107075
2023-01-30T02:00:00Z,17944378.22973915
2023-01-30T02:30:00Z,16706936.172357157
2023-01-30T03:00:00Z,12980170.436404819
2023-01-30T03:30:00Z,12745374.710003234
2023-01-30T04:00:00Z,12665867.898546398
2023-01-30T04:30:00Z,13937897.40331973
2023-01-30T05:00:00Z,13005816.728829166
2023-01-30T05:30:00Z,12643653.961281974
2023-01-30T06:00:00Z,12767337.767662432
2023-01-30T06:30:00Z,14549509.46244774
2023-01-30T07:00:00Z,19011179.00293642
2023-01-30T07:30:00Z,35410260.442496404
2023-01-30T08:00:00Z,48964360.22949228
2023-01-30T08:30:00Z,70898133.33837995
2023-01-30T09:00:00Z,71165873.48869804
2023-01-30T09:30:00Z,78376804.95120251
2023-01-30T10:00:00Z,84648244.60744153
2023-01-30T10:30:00Z,81181507.99057052
2023-01-30T11:00:00Z,67808908.73974514
2023-01-30T11:30:00Z,69716866.35800686
2023-01-30T12:00:00Z,77033155.96176252
2023-01-30T12:30:00Z,78849060.17654815
2023-01-30T13:00:00Z,76312240.88160777
2023-01-30T13:30:00Z,77249791.91421957
2023-01-30T14:00:00Z,77095700.79397197
2023-01-30T14:30:00Z,77788352.49293181
2023-01-30T15:00:00Z,68516786.59877065
2023-01-30T15:30:00Z,63624583.760830075
2023-01-30T16:00:00Z,64714208.68770231
2023-01-30T16:30:00Z,56831892.64414706
2023-01-30T17:00:00Z,46923398.5469396
2023-01-30T17:30:00Z,42808479.02726911
2023-01-30T18:00:00Z,41304402.8472682
2023-01-30T18:30:00Z,40023254.12741438
2023-01-30T19:00:00Z,38438326.280178204
2023-01-30T19:30:00Z,40759487.24810252
2023-01-30T20:00:00Z,42550167.485541515
2023-01-30T20:30:00Z,43611058.19150737
2023-01-30T21:00:00Z,40995086.74301857
2023-01-30T21:30:00Z,38347703.74306334
2023-01-30T22:00:00Z,35927931.714264385
2023-01-30T22:30:00Z,33637733.76946436
2023-01-30T23:00:00Z,30391517.619404286
2023-01-30T23:30:00Z,34155121.3956591
2023-01-31T00:00:00Z,29736527.842341
2023-01-31T00:30:00Z,25906654.94984568
2023-01-31T01:00:00Z,24904213.84479068
2023-01-31T01:30:00Z,25087695.959511247
2023-01-31T02:00:00Z,23308454.959387828
2023-01-31T02:30:00Z,21378952.20821509
2023-01-31T03:00:00Z,19511557.371466257
2023-01-31T03:30:00Z,19382824.61090095
2023-01-31T04:00:00Z,20859768.184327096
2023-01-31T04:30:00Z,21267859.0308937
2023-01-31T05:00:00Z,21612681.214092005
2023-01-31T05:30:00Z,22954071.747387018
2023-01-31T06:00:00Z,26111260.95543938
2023-01-31T06:30:00Z,26201927.068018913
2023-01-31T07:00:00Z,30217373.51608489
2023-01-31T07:30:00Z,44182912.347247116
2023-01-31T08:00:00Z,53988742.32027673
2023-01-31T08:30:00Z,75458631.78312172
2023-01-31T09:00:00Z,72632687.45901763
2023-01-31T09:30:00Z,85034132.14415446
2023-01-31T10:00:00Z,79933278.88718264
2023-01-31T10:30:00Z,92343970.66260204
2023-01-31T11:00:00Z,102498805.05538125
2023-01-31T11:30:00Z,102762423.08461538
2023-01-31T12:00:00Z,95779106.06307855
2023-01-31T12:30:00Z,96786871.54822814
2023-01-31T13:00:00Z,85275652.86798604
2023-01-31T13:30:00Z,78612446.2284264
2023-01-31T14:00:00Z,78936009.65051274
2023-01-31T14:30:00Z,76843562.48314913
2023-01-31T15:00:00Z,67181378.08327937
2023-01-31T15:30:00Z,71928272.66273338
2023-01-31T16:00:00Z,67633935.97085904
2023-01-31T16:30:00Z,58099443.848113865
2023-01-31T17:00:00Z,49548793.42934351
2023-01-31T17:30:00Z,45749753.666666664
2023-01-31T18:00:00Z,46195701.36843023
2023-01-31T18:30:00Z,41069867.43265306
2023-01-31T19:00:00Z,41398538.281148896
2023-01-31T19:30:00Z,46602538.83166492
2023-01-31T20:00:00Z,47116182.3605476
2023-01-31T20:30:00Z,49950850.33287698
2023-01-31T21:00:00Z,40313784.19394664
2023-01-31T21:30:00Z,43147216.32027087
2023-01-31T22:00:00Z,42898428.26726241
2023-01-31T22:30:00Z,44251295.33612881
2023-01-31T23:00:00Z,44455621.84607726
2023-01-31T23:30:00Z,49589765.8994127
2023-02-01T00:00:00Z,44380515.88375336
2023-02-01T00:30:00Z,40201962.85725662
2023-02-01T01:00:00Z,32223418.398869973
2023-02-01T01:30:00Z,37719681.57311368
2023-02-01T02:00:00Z,38877134.633585505
2023-02-01T02:30:00Z,51071082.25531915
2023-02-01T03:00:00Z,25008248.995146237
2023-02-01T03:30:00Z,21665275.092217296
2023-02-01T04:00:00Z,25368599.758915015
2023-02-01T04:30:00Z,21970888.628589913
2023-02-01T05:00:00Z,19106134.394862607
2023-02-01T05:30:00Z,18782212.757963367
2023-02-01T06:00:00Z,19793219.00891301
2023-02-01T06:30:00Z,18885268.901732378
2023-02-01T07:00:00Z,24034531.95350864
2023-02-01T07:30:00Z,40343999.21803875
2023-02-01T08:00:00Z,53875734.914014645
2023-02-01T08:30:00Z,73709046.63098913
2023-02-01T09:00:00Z,79521082.78116442
2023-02-01T09:30:00Z,85413348.27185383
2023-02-01T10:00:00Z,83892581.64465956
2023-02-01T10:30:00Z,89756710.23924942
2023-02-01T11:00:00Z,85482815.30401236
2023-02-01T11:30:00Z,85654457.91439602
2023-02-01T12:00:00Z,85789143.91646333
2023-02-01T12:30:00Z,92781342.72013158
2023-02-01T13:00:00Z,90549408.71669401
2023-02-01T13:30:00Z,89374713.62411666
2023-02-01T14:00:00Z,86878116.32735693
2023-02-01T14:30:00Z,80766181.42885226
2023-02-01T15:00:00Z,64566273.42711291
2023-02-01T15:30:00Z,59988285.42169304
2023-02-01T16:00:00Z,49932191.85222803
2023-02-01T16:30:00Z,47667407.14983575
2023-02-01T17:00:00Z,42292751.72386833
2023-02-01T17:30:00Z,42994823.230166234
2023-02-01T18:00:00Z,40635212.94041811
2023-02-01T18:30:00Z,40304964.10068684
2023-02-01T19:00:00Z,38144865.62422809
2023-02-01T19:30:00Z,39791596.05645161
2023-02-01T20:00:00Z,39100047.412477605
2023-02-01T20:30:00Z,34787083.31448279
2023-02-01T21:00:00Z,35360604.82479844
2023-02-01T21:30:00Z,33114879.9765798
2023-02-01T22:00:00Z,35456003.55006224
2023-02-01T22:30:00Z,35761938.532646045
2023-02-01T23:00:00Z,27583018.365755945
2023-02-01T23:30:00Z,33093431.75035461
