Time,Value
2022-09-29T00:00:00Z,29986630.672230408
2022-09-29T00:30:00Z,28004005.164835162
2022-09-29T01:00:00Z,26540645.760857034
2022-09-29T01:30:00Z,28198517.839570653
2022-09-29T02:00:00Z,26348970.520652413
2022-09-29T02:30:00Z,23161007.67596745
2022-09-29T03:00:00Z,20757401.925348286
2022-09-29T03:30:00Z,19967804.301146924
2022-09-29T04:00:00Z,27845594.500032034
2022-09-29T04:30:00Z,19641713.275863174
2022-09-29T05:00:00Z,19885075.74606785
2022-09-29T05:30:00Z,25275611.934456687
2022-09-29T06:00:00Z,31295024.10765089
2022-09-29T06:30:00Z,66535068.09112456
2022-09-29T07:00:00Z,79859471.90010892
2022-09-29T07:30:00Z,98920685.54043835
2022-09-29T08:00:00Z,120117852.8830196
2022-09-29T08:30:00Z,129079182.0773764
2022-09-29T09:00:00Z,131003097.43139964
2022-09-29T09:30:00Z,117648923.41420516
2022-09-29T10:00:00Z,102860798.79265714
2022-09-29T10:30:00Z,119438623.02040817
2022-09-29T11:00:00Z,109612030.51454662
2022-09-29T11:30:00Z,123657085.44802076
2022-09-29T12:00:00Z,114578518.88376787
2022-09-29T12:30:00Z,113748803.97557615
2022-09-29T13:00:00Z,113465937.24375561
2022-09-29T13:30:00Z,117806480.88640805
2022-09-29T14:00:00Z,95996275.71653745
2022-09-29T14:30:00Z,76942462.27146974
2022-09-29T15:00:00Z,69012635.28492247
2022-09-29T15:30:00Z,68525079.24230288
2022-09-29T16:00:00Z,54926174.32739619
2022-09-29T16:30:00Z,56271565.67921204
2022-09-29T17:00:00Z,58928015.77680944
2022-09-29T17:30:00Z,56117876.17546444
2022-09-29T18:00:00Z,50646147.30875194
2022-09-29T18:30:00Z,56181684.885481745
2022-09-29T19:00:00Z,51052584.68063029
2022-09-29T19:30:00Z,59170061.053629786
2022-09-29T20:00:00Z,65279405.54625539
2022-09-29T20:30:00Z,69800930.71262011
2022-09-29T21:00:00Z,45019498.40544349
2022-09-29T21:30:00Z,45554526.76183304
2022-09-29T22:00:00Z,38240376.97853804
2022-09-29T22:30:00Z,47766337.46838565
2022-09-29T23:00:00Z,40165000.01688941
2022-09-29T23:30:00Z,32908301.795990255
2022-09-30T00:00:00Z,25504347.577573504
2022-09-30T00:30:00Z,23005378.92217699
2022-09-30T01:00:00Z,20875285.95315102
2022-09-30T01:30:00Z,25910550.787077967
2022-09-30T02:00:00Z,26392127.614130087
2022-09-30T02:30:00Z,26433036.03097274
2022-09-30T03:00:00Z,25907116.68874087
2022-09-30T03:30:00Z,24600935.703248125
2022-09-30T04:00:00Z,27732333.614541613
2022-09-30T04:30:00Z,25071501.79781578
2022-09-30T05:00:00Z,22365197.591820393
2022-09-30T05:30:00Z,19349401.05189646
2022-09-30T06:00:00Z,28204341.2005321
2022-09-30T06:30:00Z,53479478.96247919
2022-09-30T07:00:00Z,69087231.87985265
2022-09-30T07:30:00Z,95076212.09198974
2022-09-30T08:00:00Z,93596434.8655263
2022-09-30T08:30:00Z,105636767.81308262
2022-09-30T09:00:00Z,113600426.99343368
2022-09-30T09:30:00Z,113670362.36391008
2022-09-30T10:00:00Z,95948461.44197516
2022-09-30T10:30:00Z,103736267.62005319
2022-09-30T11:00:00Z,103800227.48273207
2022-09-30T11:30:00Z,111866555.22364205
2022-09-30T12:00:00Z,102259473.82401566
2022-09-30T12:30:00Z,109173606.11445512
2022-09-30T13:00:00Z,107528267.27493913
2022-09-30T13:30:00Z,101378928.01992504
2022-09-30T14:00:00Z,87397373.44431986
2022-09-30T14:30:00Z,79389221.7184998
2022-09-30T15:00:00Z,68876551.1988722
2022-09-30T15:30:00Z,60353112.73754005
2022-09-30T16:00:00Z,61462058.12760983
2022-09-30T16:30:00Z,60469436.14307682
2022-09-30T17:00:00Z,52531826.279332116
2022-09-30T17:30:00Z,50041665.4057335
2022-09-30T18:00:00Z,53463921.972966045
2022-09-30T18:30:00Z,51732942.45150855
2022-09-30T19:00:00Z,53482035.896887735
2022-09-30T19:30:00Z,59601276.04708522
2022-09-30T20:00:00Z,65072666.49324281
2022-09-30T20:30:00Z,73910466.53003556
2022-09-30T21:00:00Z,40617822.23001475
2022-09-30T21:30:00Z,40658302.229252815
2022-09-30T22:00:00Z,32430379.839706417
2022-09-30T22:30:00Z,41010557.80197352
2022-09-30T23:00:00Z,36107459.10314002
2022-09-30T23:30:00Z,32604265.153925028
2022-10-01T00:00:00Z,35173655.63680046
2022-10-01T00:30:00Z,28064791.854022544
2022-10-01T01:00:00Z,22515130.395964127
2022-10-01T01:30:00Z,24979972.355175506
2022-10-01T02:00:00Z,22176089.692480214
2022-10-01T02:30:00Z,26258168.14995194
2022-10-01T03:00:00Z,27650307.23202562
2022-10-01T03:30:00Z,26452412.208197143
2022-10-01T04:00:00Z,30650318.1678091
2022-10-01T04:30:00Z,26618802.895862687
2022-10-01T05:00:00Z,23055616.59582652
2022-10-01T05:30:00Z,22293368.322791502
2022-10-01T06:00:00Z,22518202.462437555
2022-10-01T06:30:00Z,26702344.406490263
2022-10-01T07:00:00Z,28307600.48380275
2022-10-01T07:30:00Z,28234648.2047857
2022-10-01T08:00:00Z,35472563.35390776
2022-10-01T08:30:00Z,35409427.33562785
2022-10-01T09:00:00Z,37458592.53607125
2022-10-01T09:30:00Z,40697060.82042489
2022-10-01T10:00:00Z,40263139.205104396
2022-10-01T10:30:00Z,44580084.07900553
2022-10-01T11:00:00Z,43967420.45227724
2022-10-01T11:30:00Z,44708273.15462465
2022-10-01T12:00:00Z,42704062.00550717
2022-10-01T12:30:00Z,41996592.05987123
2022-10-01T13:00:00Z,40805523.29574439
2022-10-01T13:30:00Z,44467976.67942844
2022-10-01T14:00:00Z,42811892.1742138
2022-10-01T14:30:00Z,44153578.92620115
2022-10-01T15:00:00Z,40048672.54668377
2022-10-01T15:30:00Z,36013795.6391069
2022-10-01T16:00:00Z,31691364.328817572
2022-10-01T16:30:00Z,29155710.89488691
2022-10-01T17:00:00Z,31829211.317877386
2022-10-01T17:30:00Z,29516992.58738346
2022-10-01T18:00:00Z,32320783.173426893
2022-10-01T18:30:00Z,35978937.14357547
2022-10-01T19:00:00Z,37666412.04869142
2022-10-01T19:30:00Z,43407130.90111474
2022-10-01T20:00:00Z,42228492.024339475
2022-10-01T20:30:00Z,43417407.36592161
2022-10-01T21:00:00Z,37726492.64670468
2022-10-01T21:30:00Z,36936368.20767233
2022-10-01T22:00:00Z,38660245.097341456
2022-10-01T22:30:00Z,40724805.65272261
2022-10-01T23:00:00Z,35063764.73873499
2022-10-01T23:30:00Z,30712765.372172747
2022-10-02T00:00:00Z,30216197.195097726
2022-10-02T00:30:00Z,29526515.69764612
2022-10-02T01:00:00Z,22166378.333237257
2022-10-02T01:30:00Z,21937590.788624134
2022-10-02T02:00:00Z,19008358.124202896
2022-10-02T02:30:00Z,18950469.12298232
2022-10-02T03:00:00Z,18553907.336578485
2022-10-02T03:30:00Z,16224621.895421065
2022-10-02T04:00:00Z,21591102.787256535
2022-10-02T04:30:00Z,15081199.731876861
2022-10-02T05:00:00Z,16049427.007634174
2022-10-02T05:30:00Z,15920347.747509371
2022-10-02T06:00:00Z,16004515.926087234
2022-10-02T06:30:00Z,14837439.451842358
2022-10-02T07:00:00Z,15761197.444056617
2022-10-02T07:30:00Z,17084760.617259823
2022-10-02T08:00:00Z,19745318.743531447
2022-10-02T08:30:00Z,23347464.557242617
2022-10-02T09:00:00Z,28205556.962456357
2022-10-02T09:30:00Z,41257033.106461324
2022-10-02T10:00:00Z,34059777.18520179
2022-10-02T10:30:00Z,41912584.01271295
2022-10-02T11:00:00Z,40635501.25885332
2022-10-02T11:30:00Z,42775530.12102869
2022-10-02T12:00:00Z,41096757.06736282
2022-10-02T12:30:00Z,41006526.945163354
2022-10-02T13:00:00Z,43708847.179768085
2022-10-02T13:30:00Z,48553725.22873158
2022-10-02T14:00:00Z,43805558.53897144
2022-10-02T14:30:00Z,47356084.0399052
2022-10-02T15:00:00Z,44753066.845584705
2022-10-02T15:30:00Z,47765710.45812777
2022-10-02T16:00:00Z,37163785.036020756
2022-10-02T16:30:00Z,36934787.57439858
2022-10-02T17:00:00Z,37819566.49311292
2022-10-02T17:30:00Z,42249344.13033177
2022-10-02T18:00:00Z,37627111.397193566
2022-10-02T18:30:00Z,42688792.72678365
2022-10-02T19:00:00Z,43563510.25263564
