Time,egress_stats__if_1sec_pkts
2023-01-27T04:00:00Z,2582309193
2023-01-27T04:30:00Z,3089690676
2023-01-27T05:00:00Z,2792957069
2023-01-27T05:30:00Z,2317483029
2023-01-27T06:00:00Z,2666021716
2023-01-27T06:30:00Z,2624839839
2023-01-27T07:00:00Z,3262393465
2023-01-27T07:30:00Z,4343479825
2023-01-27T08:00:00Z,5552980031
2023-01-27T08:30:00Z,6774682349
2023-01-27T09:00:00Z,6683224898
2023-01-27T09:30:00Z,7388141094
2023-01-27T10:00:00Z,8065073345
2023-01-27T10:30:00Z,7535977707
2023-01-27T11:00:00Z,6751731018
2023-01-27T11:30:00Z,7659358579
2023-01-27T12:00:00Z,7271739821
2023-01-27T12:30:00Z,7354271037
2023-01-27T13:00:00Z,6988790071
2023-01-27T13:30:00Z,6774031008
2023-01-27T14:00:00Z,6465995219
2023-01-27T14:30:00Z,5826620413
2023-01-27T15:00:00Z,5698450511
2023-01-27T15:30:00Z,4848518150
2023-01-27T16:00:00Z,4239985627
2023-01-27T16:30:00Z,4218473568
2023-01-27T17:00:00Z,4038982656
2023-01-27T17:30:00Z,3819586968
2023-01-27T18:00:00Z,3741162646
2023-01-27T18:30:00Z,3755877644
2023-01-27T19:00:00Z,4223649651
2023-01-27T19:30:00Z,4423379547
2023-01-27T20:00:00Z,4400378338
2023-01-27T20:30:00Z,4235062151
2023-01-27T21:00:00Z,3646933853
2023-01-27T21:30:00Z,4052488537
2023-01-27T22:00:00Z,3707873443
2023-01-27T22:30:00Z,3245503376
2023-01-27T23:00:00Z,3339874624
2023-01-27T23:30:00Z,3211254385
2023-01-28T00:00:00Z,3202823345
2023-01-28T00:30:00Z,2606442557
2023-01-28T01:00:00Z,2546229890
2023-01-28T01:30:00Z,2333307232
2023-01-28T02:00:00Z,2177897196
2023-01-28T02:30:00Z,1965338000
2023-01-28T03:00:00Z,1911544807
2023-01-28T03:30:00Z,1721960666
2023-01-28T04:00:00Z,1844247036
2023-01-28T04:30:00Z,2148005259
2023-01-28T05:00:00Z,1794387585
2023-01-28T05:30:00Z,2027802670
2023-01-28T06:00:00Z,1925776542
2023-01-28T06:30:00Z,1717205016
2023-01-28T07:00:00Z,1927598224
2023-01-28T07:30:00Z,1887234069
2023-01-28T08:00:00Z,2330796362
2023-01-28T08:30:00Z,2351149367
2023-01-28T09:00:00Z,2491411752
2023-01-28T09:30:00Z,2370119863
2023-01-28T10:00:00Z,2478548713
2023-01-28T10:30:00Z,2789163692
2023-01-28T11:00:00Z,2651949980
2023-01-28T11:30:00Z,3210423627
2023-01-28T12:00:00Z,3211165837
2023-01-28T12:30:00Z,3098956657
2023-01-28T13:00:00Z,2899337564
2023-01-28T13:30:00Z,2620874628
2023-01-28T14:00:00Z,2974829729
2023-01-28T14:30:00Z,3291923135
2023-01-28T15:00:00Z,3471196464
2023-01-28T15:30:00Z,3232170092
2023-01-28T16:00:00Z,3109709178
2023-01-28T16:30:00Z,3255492648
2023-01-28T17:00:00Z,2990783307
2023-01-28T17:30:00Z,3422814619
2023-01-28T18:00:00Z,3391380937
2023-01-28T18:30:00Z,2663373674
2023-01-28T19:00:00Z,2771383012
2023-01-28T19:30:00Z,2996375064
2023-01-28T20:00:00Z,3204408254
2023-01-28T20:30:00Z,2920473110
2023-01-28T21:00:00Z,2905465833
2023-01-28T21:30:00Z,3071977015
2023-01-28T22:00:00Z,3063340725
2023-01-28T22:30:00Z,2716304341
2023-01-28T23:00:00Z,2703036016
2023-01-28T23:30:00Z,2741516418
2023-01-29T00:00:00Z,2651075910
2023-01-29T00:30:00Z,2405948429
2023-01-29T01:00:00Z,2351984876
2023-01-29T01:30:00Z,2084796002
2023-01-29T02:00:00Z,2277729362
2023-01-29T02:30:00Z,1976981747
2023-01-29T03:00:00Z,1954431160
2023-01-29T03:30:00Z,1862216215
2023-01-29T04:00:00Z,1760419614
2023-01-29T04:30:00Z,1971204304
2023-01-29T05:00:00Z,1628960967
2023-01-29T05:30:00Z,1614501888
2023-01-29T06:00:00Z,1712622859
2023-01-29T06:30:00Z,1616317837
2023-01-29T07:00:00Z,1880683267
2023-01-29T07:30:00Z,1978392360
2023-01-29T08:00:00Z,2039304662
2023-01-29T08:30:00Z,1930424211
2023-01-29T09:00:00Z,2383652562
2023-01-29T09:30:00Z,2381712357
2023-01-29T10:00:00Z,2392581071
2023-01-29T10:30:00Z,2403869724
2023-01-29T11:00:00Z,2809378203
2023-01-29T11:30:00Z,2974082454
2023-01-29T12:00:00Z,3104279100
2023-01-29T12:30:00Z,3130017016
2023-01-29T13:00:00Z,3141830440
2023-01-29T13:30:00Z,3108073638
2023-01-29T14:00:00Z,3181555393
2023-01-29T14:30:00Z,3219290948
2023-01-29T15:00:00Z,3379928892
2023-01-29T15:30:00Z,3260226283
2023-01-29T16:00:00Z,3369022906
2023-01-29T16:30:00Z,3770180921
2023-01-29T17:00:00Z,3887795666
2023-01-29T17:30:00Z,3821212998
2023-01-29T18:00:00Z,3755392770
2023-01-29T18:30:00Z,3590130901
2023-01-29T19:00:00Z,3464897798
2023-01-29T19:30:00Z,3418789315
2023-01-29T20:00:00Z,3770417108
2023-01-29T20:30:00Z,3517700005
2023-01-29T21:00:00Z,3567581235
2023-01-29T21:30:00Z,3321338551
2023-01-29T22:00:00Z,3260884938
2023-01-29T22:30:00Z,3014553625
2023-01-29T23:00:00Z,2710946950
2023-01-29T23:30:00Z,2937508686
2023-01-30T00:00:00Z,2805661031
2023-01-30T00:30:00Z,2497368700
2023-01-30T01:00:00Z,2314024132
2023-01-30T01:30:00Z,2024565103
2023-01-30T02:00:00Z,1859100229
2023-01-30T02:30:00Z,1653392447
2023-01-30T03:00:00Z,1744056759
2023-01-30T03:30:00Z,1698016950
2023-01-30T04:00:00Z,1763652735
2023-01-30T04:30:00Z,2096784531
2023-01-30T05:00:00Z,1936260841
2023-01-30T05:30:00Z,2264277285
2023-01-30T06:00:00Z,1821818712
2023-01-30T06:30:00Z,1987126151
2023-01-30T07:00:00Z,2585579878
2023-01-30T07:30:00Z,3603084993
2023-01-30T08:00:00Z,5012872218
2023-01-30T08:30:00Z,6580857558
2023-01-30T09:00:00Z,7338408502
2023-01-30T09:30:00Z,7878897020
2023-01-30T10:00:00Z,7559017537
2023-01-30T10:30:00Z,7245312665
2023-01-30T11:00:00Z,6551747452
2023-01-30T11:30:00Z,7198174945
2023-01-30T12:00:00Z,7780099280
2023-01-30T12:30:00Z,7904237972
2023-01-30T13:00:00Z,7597757838
2023-01-30T13:30:00Z,7618136288
2023-01-30T14:00:00Z,7138483945
2023-01-30T14:30:00Z,6922397127
2023-01-30T15:00:00Z,6114904115
2023-01-30T15:30:00Z,5497048993
2023-01-30T16:00:00Z,5009766288
2023-01-30T16:30:00Z,4829945886
2023-01-30T17:00:00Z,4722401173
2023-01-30T17:30:00Z,4328433548
2023-01-30T18:00:00Z,4382478789
2023-01-30T18:30:00Z,4184083678
2023-01-30T19:00:00Z,4078350468
2023-01-30T19:30:00Z,3936603014
2023-01-30T20:00:00Z,4350177294
2023-01-30T20:30:00Z,4256747980
2023-01-30T21:00:00Z,4411747952
2023-01-30T21:30:00Z,3854634137
2023-01-30T22:00:00Z,4024381034
2023-01-30T22:30:00Z,3599476723
2023-01-30T23:00:00Z,3565974719
2023-01-30T23:30:00Z,3310235892
2023-01-31T00:00:00Z,3416497994
2023-01-31T00:30:00Z,2615568898
2023-01-31T01:00:00Z,2653641563
2023-01-31T01:30:00Z,2150436798
2023-01-31T02:00:00Z,2178538690
2023-01-31T02:30:00Z,2025594075
2023-01-31T03:00:00Z,2261392161
2023-01-31T03:30:00Z,1938457441
2023-01-31T04:00:00Z,2087112198
2023-01-31T04:30:00Z,1730222402
2023-01-31T05:00:00Z,2123526912
2023-01-31T05:30:00Z,2435092720
2023-01-31T06:00:00Z,2242582480
2023-01-31T06:30:00Z,2262790420
2023-01-31T07:00:00Z,3000600174
2023-01-31T07:30:00Z,3966100712
2023-01-31T08:00:00Z,5703407924
2023-01-31T08:30:00Z,6849615354
2023-01-31T09:00:00Z,6857977793
2023-01-31T09:30:00Z,8020993176
2023-01-31T10:00:00Z,8037177598
2023-01-31T10:30:00Z,7835606725
2023-01-31T11:00:00Z,7072799046
2023-01-31T11:30:00Z,8092373223
2023-01-31T12:00:00Z,8900332886
2023-01-31T12:30:00Z,8709216404
2023-01-31T13:00:00Z,7866978262
2023-01-31T13:30:00Z,7954049001
2023-01-31T14:00:00Z,7731568517
2023-01-31T14:30:00Z,7575353814
2023-01-31T15:00:00Z,6410207386
2023-01-31T15:30:00Z,5826457815
2023-01-31T16:00:00Z,5273450299
2023-01-31T16:30:00Z,5266337529
2023-01-31T17:00:00Z,4618111403
2023-01-31T17:30:00Z,4515177602
2023-01-31T18:00:00Z,4197366581
2023-01-31T18:30:00Z,4220841294
2023-01-31T19:00:00Z,4560381504
2023-01-31T19:30:00Z,4214463603
2023-01-31T20:00:00Z,3976462159
2023-01-31T20:30:00Z,4309607935
2023-01-31T21:00:00Z,4474240258
2023-01-31T21:30:00Z,4113869099
2023-01-31T22:00:00Z,4415923467
2023-01-31T22:30:00Z,4080208493
2023-01-31T23:00:00Z,4074991043
2023-01-31T23:30:00Z,3912865630
2023-02-01T00:00:00Z,3480303110
2023-02-01T00:30:00Z,3066116017
2023-02-01T01:00:00Z,3182792234
2023-02-01T01:30:00Z,2890932856
2023-02-01T02:00:00Z,2918300400
2023-02-01T02:30:00Z,2477219902
2023-02-01T03:00:00Z,2910802058
2023-02-01T03:30:00Z,2543695518
2023-02-01T04:00:00Z,2742920184
2023-02-01T04:30:00Z,2348420627
2023-02-01T05:00:00Z,2564115705
2023-02-01T05:30:00Z,2549939185
2023-02-01T06:00:00Z,2644615333
2023-02-01T06:30:00Z,2519347550
2023-02-01T07:00:00Z,3402876505
2023-02-01T07:30:00Z,4554618627
2023-02-01T08:00:00Z,5933640199
2023-02-01T08:30:00Z,7318680530
2023-02-01T09:00:00Z,8119835798
2023-02-01T09:30:00Z,8597160295
2023-02-01T10:00:00Z,8679634034
2023-02-01T10:30:00Z,8134685452
2023-02-01T11:00:00Z,7493172268
2023-02-01T11:30:00Z,8404069434
2023-02-01T12:00:00Z,8571809912
2023-02-01T12:30:00Z,8793983068
2023-02-01T13:00:00Z,8240838522
2023-02-01T13:30:00Z,7965102477
2023-02-01T14:00:00Z,7776381045
2023-02-01T14:30:00Z,7472264207
2023-02-01T15:00:00Z,6611660564
2023-02-01T15:30:00Z,5557677018
2023-02-01T16:00:00Z,5126315030
2023-02-01T16:30:00Z,4573915238
2023-02-01T17:00:00Z,4309570611
2023-02-01T17:30:00Z,4044028840
2023-02-01T18:00:00Z,4164680874
2023-02-01T18:30:00Z,4429135503
2023-02-01T19:00:00Z,4598376917
2023-02-01T19:30:00Z,4597365842
2023-02-01T20:00:00Z,4302972674
2023-02-01T20:30:00Z,4595816813
2023-02-01T21:00:00Z,4460008576
2023-02-01T21:30:00Z,4227114152
2023-02-01T22:00:00Z,4141666172
2023-02-01T22:30:00Z,3808574219
2023-02-01T23:00:00Z,3523439836
2023-02-01T23:30:00Z,3351112311
