Time,egress_stats__if_1sec_pkts
2022-09-23T06:30:00Z,3541216106
2022-09-23T07:00:00Z,4772492179
2022-09-23T07:30:00Z,6107884264
2022-09-23T08:00:00Z,6696911163
2022-09-23T08:30:00Z,7217733911
2022-09-23T09:00:00Z,7277308953
2022-09-23T09:30:00Z,7366195920
2022-09-23T10:00:00Z,6740130643
2022-09-23T10:30:00Z,7089122056
2022-09-23T11:00:00Z,7692649176
2022-09-23T11:30:00Z,7395754791
2022-09-23T12:00:00Z,6919794587
2022-09-23T12:30:00Z,6512760674
2022-09-23T13:00:00Z,5997906703
2022-09-23T13:30:00Z,5342297449
2022-09-23T14:00:00Z,5342907078
2022-09-23T14:30:00Z,4937669991
2022-09-23T15:00:00Z,4363144047
2022-09-23T15:30:00Z,4241994315
2022-09-23T16:00:00Z,4129298850
2022-09-23T16:30:00Z,4106043012
2022-09-23T17:00:00Z,3729754838
2022-09-23T17:30:00Z,3579409027
2022-09-23T18:00:00Z,3371416487
2022-09-23T18:30:00Z,3874685803
2022-09-23T19:00:00Z,3599882860
2022-09-23T19:30:00Z,3624568513
2022-09-23T20:00:00Z,3679137567
2022-09-23T20:30:00Z,3945446398
2022-09-23T21:00:00Z,3952038115
2022-09-23T21:30:00Z,3549765744
2022-09-23T22:00:00Z,3161382358
2022-09-23T22:30:00Z,2865159809
2022-09-23T23:00:00Z,2727285097
2022-09-23T23:30:00Z,2840534397
2022-09-24T00:00:00Z,2659512464
2022-09-24T00:30:00Z,2241433475
2022-09-24T01:00:00Z,2549209907
2022-09-24T01:30:00Z,2338062019
2022-09-24T02:00:00Z,2193997799
2022-09-24T02:30:00Z,2036257696
2022-09-24T03:00:00Z,2026457833
2022-09-24T03:30:00Z,1756267192
2022-09-24T04:00:00Z,1956483117
2022-09-24T04:30:00Z,2327006029
2022-09-24T05:00:00Z,1801139310
2022-09-24T05:30:00Z,1867157190
2022-09-24T06:00:00Z,2025202442
2022-09-24T06:30:00Z,2233065437
2022-09-24T07:00:00Z,2401072304
2022-09-24T07:30:00Z,2379150739
2022-09-24T08:00:00Z,3103898572
2022-09-24T08:30:00Z,2562489784
2022-09-24T09:00:00Z,2615701289
2022-09-24T09:30:00Z,2432547133
2022-09-24T10:00:00Z,2583261723
2022-09-24T10:30:00Z,2470662401
2022-09-24T11:00:00Z,2663270517
2022-09-24T11:30:00Z,2777280739
2022-09-24T12:00:00Z,2723726732
2022-09-24T12:30:00Z,2989716523
2022-09-24T13:00:00Z,2845300341
2022-09-24T13:30:00Z,2997740323
2022-09-24T14:00:00Z,2866239712
2022-09-24T14:30:00Z,3000877585
2022-09-24T15:00:00Z,2987150280
2022-09-24T15:30:00Z,3142684892
2022-09-24T16:00:00Z,3194507198
2022-09-24T16:30:00Z,3331291180
2022-09-24T17:00:00Z,3334208732
2022-09-24T17:30:00Z,3516821773
2022-09-24T18:00:00Z,3537877459
2022-09-24T18:30:00Z,3272026841
2022-09-24T19:00:00Z,3085937228
2022-09-24T19:30:00Z,3225961589
2022-09-24T20:00:00Z,3446718717
2022-09-24T20:30:00Z,3186379431
2022-09-24T21:00:00Z,3242845593
2022-09-24T21:30:00Z,2831676880
2022-09-24T22:00:00Z,2693244602
2022-09-24T22:30:00Z,2513031051
2022-09-24T23:00:00Z,2514788826
2022-09-24T23:30:00Z,2441283990
2022-09-25T00:00:00Z,2419665124
2022-09-25T00:30:00Z,2085962595
2022-09-25T01:00:00Z,2005218155
2022-09-25T01:30:00Z,1805288701
2022-09-25T02:00:00Z,1743124978
2022-09-25T02:30:00Z,2371965465
2022-09-25T03:00:00Z,1753497293
2022-09-25T03:30:00Z,1588939630
2022-09-25T04:00:00Z,1887464179
2022-09-25T04:30:00Z,3081377000
2022-09-25T05:00:00Z,2018031079
2022-09-25T05:30:00Z,1911802793
2022-09-25T06:00:00Z,1916883675
2022-09-25T06:30:00Z,2005189404
2022-09-25T07:00:00Z,2082732612
2022-09-25T07:30:00Z,2103740324
2022-09-25T08:00:00Z,2277947559
2022-09-25T08:30:00Z,2424082842
2022-09-25T09:00:00Z,2612596668
2022-09-25T09:30:00Z,2819673037
2022-09-25T10:00:00Z,2894642175
2022-09-25T10:30:00Z,2957645039
2022-09-25T11:00:00Z,3029583961
2022-09-25T11:30:00Z,2989042360
2022-09-25T12:00:00Z,3278303956
2022-09-25T12:30:00Z,5057392483
2022-09-25T13:00:00Z,3096927749
2022-09-25T13:30:00Z,3130649729
2022-09-25T14:00:00Z,3051010918
2022-09-25T14:30:00Z,3318444659
2022-09-25T15:00:00Z,3396580300
2022-09-25T15:30:00Z,3395584598
2022-09-25T16:00:00Z,3544930805
2022-09-25T16:30:00Z,3461714745
2022-09-25T17:00:00Z,3620146539
2022-09-25T17:30:00Z,3734212786
2022-09-25T18:00:00Z,3760465665
2022-09-25T18:30:00Z,3757953112
2022-09-25T19:00:00Z,3737706412
2022-09-25T19:30:00Z,3826520396
2022-09-25T20:00:00Z,4031757434
2022-09-25T20:30:00Z,4023854426
2022-09-25T21:00:00Z,3918182827
2022-09-25T21:30:00Z,3610714281
2022-09-25T22:00:00Z,2895840974
2022-09-25T22:30:00Z,2500613508
2022-09-25T23:00:00Z,2552127168
2022-09-25T23:30:00Z,2732359805
2022-09-26T00:00:00Z,2427515506
2022-09-26T00:30:00Z,2102391029
2022-09-26T01:00:00Z,2064154312
2022-09-26T01:30:00Z,1845613860
2022-09-26T02:00:00Z,1947804725
2022-09-26T02:30:00Z,2042085738
2022-09-26T03:00:00Z,2120754100
2022-09-26T03:30:00Z,2135142534
2022-09-26T04:00:00Z,2081642164
2022-09-26T04:30:00Z,2506939210
2022-09-26T05:00:00Z,2161110111
2022-09-26T05:30:00Z,2344163056
2022-09-26T06:00:00Z,2810551967
2022-09-26T06:30:00Z,4827665720
2022-09-26T07:00:00Z,5123511843
2022-09-26T07:30:00Z,6199430303
2022-09-26T08:00:00Z,6697494049
2022-09-26T08:30:00Z,7608050100
2022-09-26T09:00:00Z,7732644796
2022-09-26T09:30:00Z,7710166175
2022-09-26T10:00:00Z,7118717512
2022-09-26T10:30:00Z,7419980715
2022-09-26T11:00:00Z,7776604643
2022-09-26T11:30:00Z,8033425316
2022-09-26T12:00:00Z,7551215866
2022-09-26T12:30:00Z,7351000711
2022-09-26T13:00:00Z,6942690945
2022-09-26T13:30:00Z,6228668824
2022-09-26T14:00:00Z,5686747438
2022-09-26T14:30:00Z,5076042329
2022-09-26T15:00:00Z,4656629159
2022-09-26T15:30:00Z,4402266442
2022-09-26T16:00:00Z,4342438817
2022-09-26T16:30:00Z,3958623647
2022-09-26T17:00:00Z,3697125631
2022-09-26T17:30:00Z,4039608001
2022-09-26T18:00:00Z,4042266279
2022-09-26T18:30:00Z,3960355902
2022-09-26T19:00:00Z,4119572530
2022-09-26T19:30:00Z,4268498841
2022-09-26T20:00:00Z,4264969973
2022-09-26T20:30:00Z,3879455478
2022-09-26T21:00:00Z,3658927905
2022-09-26T21:30:00Z,3337777273
2022-09-26T22:00:00Z,3196991224
2022-09-26T22:30:00Z,2970396973
2022-09-26T23:00:00Z,2808585602
2022-09-26T23:30:00Z,2660978603
2022-09-27T00:00:00Z,2487949800
2022-09-27T00:30:00Z,2015317967
2022-09-27T01:00:00Z,1673953969
2022-09-27T01:30:00Z,1754187450
2022-09-27T02:00:00Z,1839055595
2022-09-27T02:30:00Z,1772943033
2022-09-27T03:00:00Z,1893941677
2022-09-27T03:30:00Z,1623056449
2022-09-27T04:00:00Z,1811334949
2022-09-27T04:30:00Z,3343640766
2022-09-27T05:00:00Z,2956119383
2022-09-27T05:30:00Z,2051005572
2022-09-27T06:00:00Z,2867787589
2022-09-27T06:30:00Z,3962482815
2022-09-27T07:00:00Z,5149003718
2022-09-27T07:30:00Z,6732743625
2022-09-27T08:00:00Z,6937165207
2022-09-27T08:30:00Z,7679465192
2022-09-27T09:00:00Z,7812720943
2022-09-27T09:30:00Z,7883097193
2022-09-27T10:00:00Z,7115480850
2022-09-27T10:30:00Z,7227850303
2022-09-27T11:00:00Z,7595405800
2022-09-27T11:30:00Z,7988586389
2022-09-27T12:00:00Z,7617987321
2022-09-27T12:30:00Z,7618046150
2022-09-27T13:00:00Z,7395998530
2022-09-27T13:30:00Z,7045957630
2022-09-27T14:00:00Z,6334992349
2022-09-27T14:30:00Z,5913648757
2022-09-27T15:00:00Z,5568842847
2022-09-27T15:30:00Z,5148617070
2022-09-27T16:00:00Z,4585133485
2022-09-27T16:30:00Z,4702419887
2022-09-27T17:00:00Z,4299828240
2022-09-27T17:30:00Z,4410112860
2022-09-27T18:00:00Z,4445009683
2022-09-27T18:30:00Z,4286485642
2022-09-27T19:00:00Z,4193688376
2022-09-27T19:30:00Z,4501266635
2022-09-27T20:00:00Z,4698367054
2022-09-27T20:30:00Z,4646227404
2022-09-27T21:00:00Z,4374976798
2022-09-27T21:30:00Z,4154666906
2022-09-27T22:00:00Z,3958341615
2022-09-27T22:30:00Z,3538358884
2022-09-27T23:00:00Z,3289318188
2022-09-27T23:30:00Z,2547658296
2022-09-28T00:00:00Z,2481618459
2022-09-28T00:30:00Z,2271525263
2022-09-28T01:00:00Z,2455181370
2022-09-28T01:30:00Z,2261094769
2022-09-28T02:00:00Z,2580497409
2022-09-28T02:30:00Z,2579577794
2022-09-28T03:00:00Z,2578696671
2022-09-28T03:30:00Z,2377393480
2022-09-28T04:00:00Z,2456852816
2022-09-28T04:30:00Z,2701012487
2022-09-28T05:00:00Z,2442912489
2022-09-28T05:30:00Z,2452425578
2022-09-28T06:00:00Z,3001998761
2022-09-28T06:30:00Z,4853242804
2022-09-28T07:00:00Z,5986824339
2022-09-28T07:30:00Z,6594060716
2022-09-28T08:00:00Z,6691445007
2022-09-28T08:30:00Z,7462873796
2022-09-28T09:00:00Z,7767649734
2022-09-28T09:30:00Z,7669605966
2022-09-28T10:00:00Z,6862849571
2022-09-28T10:30:00Z,7478097309
2022-09-28T11:00:00Z,8127488309
2022-09-28T11:30:00Z,8166136186
2022-09-28T12:00:00Z,8190510274
2022-09-28T12:30:00Z,8196308171
2022-09-28T13:00:00Z,7249677263
2022-09-28T13:30:00Z,6976251400
2022-09-28T14:00:00Z,6236863205
2022-09-28T14:30:00Z,5404274471
2022-09-28T15:00:00Z,5205344292
2022-09-28T15:30:00Z,5070200127
2022-09-28T16:00:00Z,4453055630
2022-09-28T16:30:00Z,4290452508
2022-09-28T17:00:00Z,4205832024
2022-09-28T17:30:00Z,3889412016
2022-09-28T18:00:00Z,3985479341
2022-09-28T18:30:00Z,3892790851
2022-09-28T19:00:00Z,4086155434
2022-09-28T19:30:00Z,4284249302
2022-09-28T20:00:00Z,4118834127
2022-09-28T20:30:00Z,3831889956
2022-09-28T21:00:00Z,3799366037
2022-09-28T21:30:00Z,3677132433
2022-09-28T22:00:00Z,3515219478
2022-09-28T22:30:00Z,3165737589
2022-09-28T23:00:00Z,2865030991
2022-09-28T23:30:00Z,2667373853
