Time,egress_stats__if_1sec_pkts
2022-10-14T15:30:00Z,4171322153
2022-10-14T16:00:00Z,4059773325
2022-10-14T16:30:00Z,3850188593
2022-10-14T17:00:00Z,4262268129
2022-10-14T17:30:00Z,4081100991
2022-10-14T18:00:00Z,3535438626
2022-10-14T18:30:00Z,3390697508
2022-10-14T19:00:00Z,3489112695
2022-10-14T19:30:00Z,3921099555
2022-10-14T20:00:00Z,4218287838
2022-10-14T20:30:00Z,4101477336
2022-10-14T21:00:00Z,3563978870
2022-10-14T21:30:00Z,3339125394
2022-10-14T22:00:00Z,3180288557
2022-10-14T22:30:00Z,3429053997
2022-10-14T23:00:00Z,3136612840
2022-10-14T23:30:00Z,2755394333
2022-10-15T00:00:00Z,3050667064
2022-10-15T00:30:00Z,2731551422
2022-10-15T01:00:00Z,3226608865
2022-10-15T01:30:00Z,2629623024
2022-10-15T02:00:00Z,2661201152
2022-10-15T02:30:00Z,2452526354
2022-10-15T03:00:00Z,2310822216
2022-10-15T03:30:00Z,2475579753
2022-10-15T04:00:00Z,2870149570
2022-10-15T04:30:00Z,3584700892
2022-10-15T05:00:00Z,2920245530
2022-10-15T05:30:00Z,2481935975
2022-10-15T06:00:00Z,2122473871
2022-10-15T06:30:00Z,2936195190
2022-10-15T07:00:00Z,3150985719
2022-10-15T07:30:00Z,2579605271
2022-10-15T08:00:00Z,2505381071
2022-10-15T08:30:00Z,2391336203
2022-10-15T09:00:00Z,2779713859
2022-10-15T09:30:00Z,2644994967
2022-10-15T10:00:00Z,2880080752
2022-10-15T10:30:00Z,3327369009
2022-10-15T11:00:00Z,3521474496
2022-10-15T11:30:00Z,3994979371
2022-10-15T12:00:00Z,3479754599
2022-10-15T12:30:00Z,3345086067
2022-10-15T13:00:00Z,3754420267
2022-10-15T13:30:00Z,3725496906
2022-10-15T14:00:00Z,3596495405
2022-10-15T14:30:00Z,3351410833
2022-10-15T15:00:00Z,3143713380
2022-10-15T15:30:00Z,3167426217
2022-10-15T16:00:00Z,3130153069
2022-10-15T16:30:00Z,3555360490
2022-10-15T17:00:00Z,3098052641
2022-10-15T17:30:00Z,3177574181
2022-10-15T18:00:00Z,3485927202
2022-10-15T18:30:00Z,3024611625
2022-10-15T19:00:00Z,3499437875
2022-10-15T19:30:00Z,3720250958
2022-10-15T20:00:00Z,3852795951
2022-10-15T20:30:00Z,3532442247
2022-10-15T21:00:00Z,3389738479
2022-10-15T21:30:00Z,3033679895
2022-10-15T22:00:00Z,2998518373
2022-10-15T22:30:00Z,3207880180
2022-10-15T23:00:00Z,3208696829
2022-10-15T23:30:00Z,3122751440
2022-10-16T00:00:00Z,2696477141
2022-10-16T00:30:00Z,2046640470
2022-10-16T01:00:00Z,2275280389
2022-10-16T01:30:00Z,2591858974
2022-10-16T02:00:00Z,2855656837
2022-10-16T02:30:00Z,2623535493
2022-10-16T03:00:00Z,2468299279
2022-10-16T03:30:00Z,2245654515
2022-10-16T04:00:00Z,2033367689
2022-10-16T04:30:00Z,1886991301
2022-10-16T05:00:00Z,1758667262
2022-10-16T05:30:00Z,2008253338
2022-10-16T06:00:00Z,2194047303
2022-10-16T06:30:00Z,2529481959
2022-10-16T07:00:00Z,3033733775
2022-10-16T07:30:00Z,3350573488
2022-10-16T08:00:00Z,3296799939
2022-10-16T08:30:00Z,2966472843
2022-10-16T09:00:00Z,3150200909
2022-10-16T09:30:00Z,3485651222
2022-10-16T10:00:00Z,3385645447
2022-10-16T10:30:00Z,3684569958
2022-10-16T11:00:00Z,3832781067
2022-10-16T11:30:00Z,3835926592
2022-10-16T12:00:00Z,3949785909
2022-10-16T12:30:00Z,3715371951
2022-10-16T13:00:00Z,3786058106
2022-10-16T13:30:00Z,4049032276
2022-10-16T14:00:00Z,3750983054
2022-10-16T14:30:00Z,4059841055
2022-10-16T15:00:00Z,4026206750
2022-10-16T15:30:00Z,3951617305
2022-10-16T16:00:00Z,4073529573
2022-10-16T16:30:00Z,4106606744
2022-10-16T17:00:00Z,3964949292
2022-10-16T17:30:00Z,3604430447
2022-10-16T18:00:00Z,3892178222
2022-10-16T18:30:00Z,4246946242
2022-10-16T19:00:00Z,5384848983
2022-10-16T19:30:00Z,4548920650
2022-10-16T20:00:00Z,4782021938
2022-10-16T20:30:00Z,4242051264
2022-10-16T21:00:00Z,3997845342
2022-10-16T21:30:00Z,3974658920
2022-10-16T22:00:00Z,3776421782
2022-10-16T22:30:00Z,3072668307
2022-10-16T23:00:00Z,3276471452
2022-10-16T23:30:00Z,3047920308
2022-10-17T00:00:00Z,3081612833
2022-10-17T00:30:00Z,3205996050
2022-10-17T01:00:00Z,2908399316
2022-10-17T01:30:00Z,2543597485
2022-10-17T02:00:00Z,3381477849
2022-10-17T02:30:00Z,3097520780
2022-10-17T03:00:00Z,2590201736
2022-10-17T03:30:00Z,2321126309
2022-10-17T04:00:00Z,2019708611
2022-10-17T04:30:00Z,1878594943
2022-10-17T05:00:00Z,2101844849
2022-10-17T05:30:00Z,2489672028
2022-10-17T06:00:00Z,3556097734
2022-10-17T06:30:00Z,5428050831
2022-10-17T07:00:00Z,7478780493
2022-10-17T07:30:00Z,8620607914
2022-10-17T08:00:00Z,8443653886
2022-10-17T08:30:00Z,9495668387
2022-10-17T09:00:00Z,9425675694
2022-10-17T09:30:00Z,8292967586
2022-10-17T10:00:00Z,7344862551
2022-10-17T10:30:00Z,7614534496
2022-10-17T11:00:00Z,8127455511
2022-10-17T11:30:00Z,8349870513
2022-10-17T12:00:00Z,7699231694
2022-10-17T12:30:00Z,7593968163
2022-10-17T13:00:00Z,7327893649
2022-10-17T13:30:00Z,6427732177
2022-10-17T14:00:00Z,5635672924
2022-10-17T14:30:00Z,5194379039
2022-10-17T15:00:00Z,4604754397
2022-10-17T15:30:00Z,4588646853
2022-10-17T16:00:00Z,4056459126
2022-10-17T16:30:00Z,4335004848
2022-10-17T17:00:00Z,3842924538
2022-10-17T17:30:00Z,3883201042
2022-10-17T18:00:00Z,4174593920
2022-10-17T18:30:00Z,4322735248
2022-10-17T19:00:00Z,4213666083
2022-10-17T19:30:00Z,3960601571
2022-10-17T20:00:00Z,4368991734
2022-10-17T20:30:00Z,4159825758
2022-10-17T21:00:00Z,3899754809
2022-10-17T21:30:00Z,3850504452
2022-10-17T22:00:00Z,3566054522
2022-10-17T22:30:00Z,3193307334
2022-10-17T23:00:00Z,2867722341
2022-10-17T23:30:00Z,3137344693
2022-10-18T00:00:00Z,3303664013
2022-10-18T00:30:00Z,3004154145
2022-10-18T01:00:00Z,2635746574
2022-10-18T01:30:00Z,2648526117
2022-10-18T02:00:00Z,2741500413
2022-10-18T02:30:00Z,2375085455
2022-10-18T03:00:00Z,2172180109
2022-10-18T03:30:00Z,2078472033
2022-10-18T04:00:00Z,2476807229
2022-10-18T04:30:00Z,3501099785
2022-10-18T05:00:00Z,3612440251
2022-10-18T05:30:00Z,3841565243
2022-10-18T06:00:00Z,3765821551
2022-10-18T06:30:00Z,5074608671
2022-10-18T07:00:00Z,5626223367
2022-10-18T07:30:00Z,7340092144
2022-10-18T08:00:00Z,7659547306
2022-10-18T08:30:00Z,8558806823
2022-10-18T09:00:00Z,8414931113
2022-10-18T09:30:00Z,7995803990
2022-10-18T10:00:00Z,7164666866
2022-10-18T10:30:00Z,8180689742
2022-10-18T11:00:00Z,8458060742
2022-10-18T11:30:00Z,8809997392
2022-10-18T12:00:00Z,8509337809
2022-10-18T12:30:00Z,7880661406
2022-10-18T13:00:00Z,7304028387
2022-10-18T13:30:00Z,7117074967
2022-10-18T14:00:00Z,6278145633
2022-10-18T14:30:00Z,5506390357
2022-10-18T15:00:00Z,5032947048
2022-10-18T15:30:00Z,4672006020
2022-10-18T16:00:00Z,4345268962
2022-10-18T16:30:00Z,4251663450
2022-10-18T17:00:00Z,4318164137
2022-10-18T17:30:00Z,4115295948
2022-10-18T18:00:00Z,4089122238
2022-10-18T18:30:00Z,4497211420
2022-10-18T19:00:00Z,5210067086
2022-10-18T19:30:00Z,5050424895
2022-10-18T20:00:00Z,4483234543
2022-10-18T20:30:00Z,4150948590
2022-10-18T21:00:00Z,4097545598
2022-10-18T21:30:00Z,3882998854
2022-10-18T22:00:00Z,3567020011
2022-10-18T22:30:00Z,3371034258
2022-10-18T23:00:00Z,3439965080
2022-10-18T23:30:00Z,3107931580
2022-10-19T00:00:00Z,2797550832
2022-10-19T00:30:00Z,2403795744
2022-10-19T01:00:00Z,2504756541
2022-10-19T01:30:00Z,2586731669
2022-10-19T02:00:00Z,2752129968
2022-10-19T02:30:00Z,2638069244
2022-10-19T03:00:00Z,2965106434
2022-10-19T03:30:00Z,2284844017
2022-10-19T04:00:00Z,1966769967
2022-10-19T04:30:00Z,2836664754
2022-10-19T05:00:00Z,3411281230
2022-10-19T05:30:00Z,3208874096
2022-10-19T06:00:00Z,3292331163
2022-10-19T06:30:00Z,4606545659
2022-10-19T07:00:00Z,5672407249
2022-10-19T07:30:00Z,7063441762
2022-10-19T08:00:00Z,7231708395
2022-10-19T08:30:00Z,7757851062
2022-10-19T09:00:00Z,7875767909
2022-10-19T09:30:00Z,357061248
2022-10-19T10:00:00Z,7050809760
2022-10-19T10:30:00Z,7717779299
2022-10-19T11:00:00Z,7946831095
2022-10-19T11:30:00Z,8278462967
2022-10-19T12:00:00Z,7846473204
2022-10-19T12:30:00Z,7524794124
2022-10-19T13:00:00Z,7804197307
2022-10-19T13:30:00Z,6845892147
2022-10-19T14:00:00Z,6791366859
2022-10-19T14:30:00Z,5912156711
2022-10-19T15:00:00Z,5555435153
2022-10-19T15:30:00Z,4997088078
2022-10-19T16:00:00Z,4820047125
2022-10-19T16:30:00Z,4466777650
2022-10-19T17:00:00Z,4341450372
2022-10-19T17:30:00Z,4022309118
2022-10-19T18:00:00Z,4075951436
2022-10-19T18:30:00Z,4139084329
2022-10-19T19:00:00Z,3800490813
2022-10-19T19:30:00Z,3760822090
2022-10-19T20:00:00Z,4394566770
2022-10-19T20:30:00Z,3833514795
2022-10-19T21:00:00Z,3853248276
2022-10-19T21:30:00Z,3602357978
2022-10-19T22:00:00Z,3441867465
2022-10-19T22:30:00Z,4069940937
2022-10-19T23:00:00Z,3841383112
2022-10-19T23:30:00Z,3592813219
