Time,Value
2023-02-04T14:00:00Z,22097941.311827954
2023-02-04T14:30:00Z,24053489.690872453
2023-02-04T15:00:00Z,25297994.636549186
2023-02-04T15:30:00Z,26217974.109222576
2023-02-04T16:00:00Z,27872797.44225407
2023-02-04T16:30:00Z,29790908.084094234
2023-02-04T17:00:00Z,26490030.523916185
2023-02-04T17:30:00Z,27633413.556999203
2023-02-04T18:00:00Z,25999752.27994325
2023-02-04T18:30:00Z,23456086.123995118
2023-02-04T19:00:00Z,25046960.185072698
2023-02-04T19:30:00Z,27436763.425224688
2023-02-04T20:00:00Z,24202587.54988053
2023-02-04T20:30:00Z,24554659.12032152
2023-02-04T21:00:00Z,24348159.726605278
2023-02-04T21:30:00Z,23607618.619752657
2023-02-04T22:00:00Z,26556732.051398844
2023-02-04T22:30:00Z,24150766.594157457
2023-02-04T23:00:00Z,23823084.790261988
2023-02-04T23:30:00Z,25063702.932397448
2023-02-05T00:00:00Z,22892563.751940873
2023-02-05T00:30:00Z,21532131.449297
2023-02-05T01:00:00Z,21314813.48218197
2023-02-05T01:30:00Z,20458215.535145357
2023-02-05T02:00:00Z,17705785.175418075
2023-02-05T02:30:00Z,18356856.29903937
2023-02-05T03:00:00Z,16412482.916484173
2023-02-05T03:30:00Z,15974585.183725271
2023-02-05T04:00:00Z,16831310.150998358
2023-02-05T04:30:00Z,15144877.939123942
2023-02-05T05:00:00Z,13712462.271987656
2023-02-05T05:30:00Z,15324187.47168027
2023-02-05T06:00:00Z,13430143.805599798
2023-02-05T06:30:00Z,13712825.747543102
2023-02-05T07:00:00Z,17765801.24950219
2023-02-05T07:30:00Z,13242960.81641082
2023-02-05T08:00:00Z,13831294.802577881
2023-02-05T08:30:00Z,16329274.801349064
2023-02-05T09:00:00Z,15791982.274387816
2023-02-05T09:30:00Z,15150332.35396292
2023-02-05T10:00:00Z,17045421.37995222
2023-02-05T10:30:00Z,23182761.509532105
2023-02-05T11:00:00Z,22520887.27126827
2023-02-05T11:30:00Z,25235108.537356894
2023-02-05T12:00:00Z,21953223.42035441
2023-02-05T12:30:00Z,24989376.478740077
2023-02-05T13:00:00Z,25007208.33758961
2023-02-05T13:30:00Z,24949904.19224645
2023-02-05T14:00:00Z,26859229.951474436
2023-02-05T14:30:00Z,27306864.908903055
2023-02-05T15:00:00Z,26474449.246217776
2023-02-05T15:30:00Z,26114825.522277784
2023-02-05T16:00:00Z,26339347.748108324
2023-02-05T16:30:00Z,27905690.90575851
2023-02-05T17:00:00Z,28072330.796357576
2023-02-05T17:30:00Z,25810766.92523644
2023-02-05T18:00:00Z,27703767.49997512
2023-02-05T18:30:00Z,31229142.48600224
2023-02-05T19:00:00Z,27958092.672116056
2023-02-05T19:30:00Z,32357213.056208305
2023-02-05T20:00:00Z,32904495.479737293
2023-02-05T20:30:00Z,27594208.436619367
2023-02-05T21:00:00Z,30169888.743280903
2023-02-05T21:30:00Z,28974185.562125165
2023-02-05T22:00:00Z,22184330.670691628
2023-02-05T22:30:00Z,20481129.71139486
2023-02-05T23:00:00Z,18205792.751772694
2023-02-05T23:30:00Z,22588946.354230784
2023-02-06T00:00:00Z,19074087.222829957
2023-02-06T00:30:00Z,16830861.576998685
2023-02-06T01:00:00Z,16365905.719218459
2023-02-06T01:30:00Z,16799900.885786284
2023-02-06T02:00:00Z,15608892.572556209
2023-02-06T02:30:00Z,16747356.337210754
2023-02-06T03:00:00Z,13829151.917637106
2023-02-06T03:30:00Z,12872761.46090115
2023-02-06T04:00:00Z,10597711.085249903
2023-02-06T04:30:00Z,13972914.133361537
2023-02-06T05:00:00Z,10661530.494239146
2023-02-06T05:30:00Z,13746369.418400358
2023-02-06T06:00:00Z,15204499.824141357
2023-02-06T06:30:00Z,17297824.307939194
2023-02-06T07:00:00Z,22093201.06210175
2023-02-06T07:30:00Z,39395523.98138749
2023-02-06T08:00:00Z,56229030.64160754
2023-02-06T08:30:00Z,89943210.56030576
2023-02-06T09:00:00Z,98156832.87775841
2023-02-06T09:30:00Z,108326223.72895661
2023-02-06T10:00:00Z,94297315.92846474
2023-02-06T10:30:00Z,83322402.91262886
2023-02-06T11:00:00Z,78819765.75538032
2023-02-06T11:30:00Z,84956847.75537634
2023-02-06T12:00:00Z,82242678.237332
2023-02-06T12:30:00Z,89526460.79598087
2023-02-06T13:00:00Z,85386032.7036825
2023-02-06T13:30:00Z,86212038.11895157
2023-02-06T14:00:00Z,81000992.55122304
2023-02-06T14:30:00Z,78525062.07474612
2023-02-06T15:00:00Z,71489807.40755944
2023-02-06T15:30:00Z,66712367.302003235
2023-02-06T16:00:00Z,60170606.60687441
2023-02-06T16:30:00Z,55905199.30829351
2023-02-06T17:00:00Z,52347362.854327865
2023-02-06T17:30:00Z,47066670.87872001
2023-02-06T18:00:00Z,44863350.75326065
2023-02-06T18:30:00Z,38547029.13458716
2023-02-06T19:00:00Z,40372250.260329545
2023-02-06T19:30:00Z,42470564.379031464
2023-02-06T20:00:00Z,37633948.71419684
2023-02-06T20:30:00Z,36688233.52562955
2023-02-06T21:00:00Z,39200936.10259856
2023-02-06T21:30:00Z,39592992.615486085
2023-02-06T22:00:00Z,35027570.24954594
2023-02-06T22:30:00Z,34295397.04435042
2023-02-06T23:00:00Z,30226128.339836758
2023-02-06T23:30:00Z,29729593.405260153
2023-02-07T00:00:00Z,26877683.153120644
2023-02-07T00:30:00Z,26205675.506379105
2023-02-07T01:00:00Z,28142258.06825818
2023-02-07T01:30:00Z,25478803.717129547
2023-02-07T02:00:00Z,24922332.131648596
2023-02-07T02:30:00Z,21485563.504148424
2023-02-07T03:00:00Z,18587994.20322761
2023-02-07T03:30:00Z,18869865.94950884
2023-02-07T04:00:00Z,16944887.88660335
2023-02-07T04:30:00Z,17547865.465931714
2023-02-07T05:00:00Z,16561884.693274591
2023-02-07T05:30:00Z,22092110.079644475
2023-02-07T06:00:00Z,21155270.527920797
2023-02-07T06:30:00Z,22671212.848885242
2023-02-07T07:00:00Z,32567174.813138105
2023-02-07T07:30:00Z,46080977.57251261
2023-02-07T08:00:00Z,60520852.18860129
2023-02-07T08:30:00Z,76324924.3153494
2023-02-07T09:00:00Z,82139536.70271885
2023-02-07T09:30:00Z,92626799.8298063
2023-02-07T10:00:00Z,90613183.97925064
2023-02-07T10:30:00Z,93425917.31286542
2023-02-07T11:00:00Z,83136680.86066718
2023-02-07T11:30:00Z,88700437.77387084
2023-02-07T12:00:00Z,88502236.86544397
2023-02-07T12:30:00Z,93308735.40633713
2023-02-07T13:00:00Z,86885377.06210035
2023-02-07T13:30:00Z,85566336.27939492
2023-02-07T14:00:00Z,79672575.23707004
2023-02-07T14:30:00Z,72881525.08903494
2023-02-07T15:00:00Z,64949683.28036127
2023-02-07T15:30:00Z,59872292.387071885
2023-02-07T16:00:00Z,50909872.08747263
2023-02-07T16:30:00Z,47772518.50934429
2023-02-07T17:00:00Z,40251368.05487257
2023-02-07T17:30:00Z,42205697.89552015
2023-02-07T18:00:00Z,44350657.38597453
2023-02-07T18:30:00Z,42399875.226228684
2023-02-07T19:00:00Z,43376161.1040609
2023-02-07T19:30:00Z,45113708.21348175
2023-02-07T20:00:00Z,39286620.5596976
2023-02-07T20:30:00Z,39213006.87332536
2023-02-07T21:00:00Z,38188501.540613174
2023-02-07T21:30:00Z,39929306.642234944
2023-02-07T22:00:00Z,36844250.480133355
2023-02-07T22:30:00Z,36871484.472806886
2023-02-07T23:00:00Z,31836788.601344623
2023-02-07T23:30:00Z,34816057.84934677
2023-02-08T00:00:00Z,29727261.77426097
2023-02-08T00:30:00Z,26132043.67968439
2023-02-08T01:00:00Z,20739927.082271546
2023-02-08T01:30:00Z,18323699.432872962
2023-02-08T02:00:00Z,17402451.081425447
2023-02-08T02:30:00Z,18361254.19711826
2023-02-08T03:00:00Z,21047942.031849504
2023-02-08T03:30:00Z,15487216.39224567
2023-02-08T04:00:00Z,15664039.768344566
2023-02-08T04:30:00Z,17737233.303976707
2023-02-08T05:00:00Z,18217445.423785344
2023-02-08T05:30:00Z,22165971.33443635
2023-02-08T06:00:00Z,19709087.293952208
2023-02-08T06:30:00Z,17895398.447499376
2023-02-08T07:00:00Z,23050367.374079045
2023-02-08T07:30:00Z,38150858.29970881
2023-02-08T08:00:00Z,52124170.91678279
2023-02-08T08:30:00Z,68439264.13292684
2023-02-08T09:00:00Z,76376560.76229694
2023-02-08T09:30:00Z,82871605.8274343
2023-02-08T10:00:00Z,80393435.93794239
2023-02-08T10:30:00Z,77916980.41779272
2023-02-08T11:00:00Z,78803712.17653793
2023-02-08T11:30:00Z,84874408.24599344
2023-02-08T12:00:00Z,85625983.79200141
2023-02-08T12:30:00Z,94202462.45132393
2023-02-08T13:00:00Z,94279363.37422839
2023-02-08T13:30:00Z,89047201.30079864
2023-02-08T14:00:00Z,88253196.72643104
2023-02-08T14:30:00Z,89473828.274786
2023-02-08T15:00:00Z,83978410.12602949
2023-02-08T15:30:00Z,70758207.27834462
2023-02-08T16:00:00Z,70091646.98880039
2023-02-08T16:30:00Z,65341278.43753734
2023-02-08T17:00:00Z,61786274.35194724
2023-02-08T17:30:00Z,60904892.02009162
2023-02-08T18:00:00Z,57923030.93361706
2023-02-08T18:30:00Z,58234327.35997711
2023-02-08T19:00:00Z,57289277.86255477
2023-02-08T19:30:00Z,58257332.149761096
2023-02-08T20:00:00Z,50015294.90026129
2023-02-08T20:30:00Z,48607303.73014332
2023-02-08T21:00:00Z,49404970.248257495
2023-02-08T21:30:00Z,48633164.04215083
2023-02-08T22:00:00Z,48700936.41628061
2023-02-08T22:30:00Z,52826967.24622079
2023-02-08T23:00:00Z,54089988.43209813
2023-02-08T23:30:00Z,48080368.39289079
