Time,Value
2023-02-10T05:00:00Z,32270712.860441968
2023-02-10T05:30:00Z,38116682.87059848
2023-02-10T06:00:00Z,33038828.277346473
2023-02-10T06:30:00Z,37384906.010227695
2023-02-10T07:00:00Z,40603110.03352081
2023-02-10T07:30:00Z,54598171.46040713
2023-02-10T08:00:00Z,68014134.46545546
2023-02-10T08:30:00Z,83471041.6165004
2023-02-10T09:00:00Z,76656219.1671561
2023-02-10T09:30:00Z,86697600.76234567
2023-02-10T10:00:00Z,89860782.62111601
2023-02-10T10:30:00Z,90830651.29241338
2023-02-10T11:00:00Z,83301691.01199482
2023-02-10T11:30:00Z,83168093.54133898
2023-02-10T12:00:00Z,88043294.0059974
2023-02-10T12:30:00Z,87451283.09255847
2023-02-10T13:00:00Z,85999573.2753086
2023-02-10T13:30:00Z,84641428.59571981
2023-02-10T14:00:00Z,81416656.96896775
2023-02-10T14:30:00Z,83678679.22279742
2023-02-10T15:00:00Z,70545070.93460247
2023-02-10T15:30:00Z,66669827.06445351
2023-02-10T16:00:00Z,66194085.495121464
2023-02-10T16:30:00Z,63241425.159962185
2023-02-10T17:00:00Z,54066664.2531362
2023-02-10T17:30:00Z,45582048.95638002
2023-02-10T18:00:00Z,43283736.95291776
2023-02-10T18:30:00Z,47406850.051712126
2023-02-10T19:00:00Z,47724168.48406122
2023-02-10T19:30:00Z,49114957.88139556
2023-02-10T20:00:00Z,42047773.28595601
2023-02-10T20:30:00Z,41659711.59268383
2023-02-10T21:00:00Z,33845842.519709334
2023-02-10T21:30:00Z,34380209.09010356
2023-02-10T22:00:00Z,33720980.81834242
2023-02-10T22:30:00Z,30099502.139262248
2023-02-10T23:00:00Z,22964243.83582164
2023-02-10T23:30:00Z,30069700.591671646
2023-02-11T00:00:00Z,22679990.435548477
2023-02-11T00:30:00Z,21448739.04452464
2023-02-11T01:00:00Z,20348981.206727542
2023-02-11T01:30:00Z,20603014.579400633
2023-02-11T02:00:00Z,25311671.475861043
2023-02-11T02:30:00Z,51003101.56741559
2023-02-11T03:00:00Z,73586577.87557249
2023-02-11T03:30:00Z,92015988.13851283
2023-02-11T04:00:00Z,75549208.19569491
2023-02-11T04:30:00Z,86198206.88343619
2023-02-11T05:00:00Z,77615546.30683288
2023-02-11T05:30:00Z,81556936.78156199
2023-02-11T06:00:00Z,76479256.0631283
2023-02-11T06:30:00Z,88182053.29333434
2023-02-11T07:00:00Z,85455829.91142736
2023-02-11T07:30:00Z,87082756.83026381
2023-02-11T08:00:00Z,91535006.98253036
2023-02-11T08:30:00Z,94955129.34166978
2023-02-11T09:00:00Z,94041593.68059427
2023-02-11T09:30:00Z,93785220.71371329
2023-02-11T10:00:00Z,98615131.71572164
2023-02-11T10:30:00Z,100893693.85700418
2023-02-11T11:00:00Z,94825678.96725391
2023-02-11T11:30:00Z,100646524.90350614
2023-02-11T12:00:00Z,98419728.60647376
2023-02-11T12:30:00Z,99847141.69868061
2023-02-11T13:00:00Z,98134567.22265099
2023-02-11T13:30:00Z,99419858.48316704
2023-02-11T14:00:00Z,97792011.87487558
2023-02-11T14:30:00Z,100175074.7142288
2023-02-11T15:00:00Z,100231279.13535444
2023-02-11T15:30:00Z,100355317.0586419
2023-02-11T16:00:00Z,99327361.73180936
2023-02-11T16:30:00Z,98738108.1034981
2023-02-11T17:00:00Z,102452575.57057169
2023-02-11T17:30:00Z,106546539.9563172
2023-02-11T18:00:00Z,103272931.17075053
2023-02-11T18:30:00Z,99709219.39004655
2023-02-11T19:00:00Z,102704532.53497113
2023-02-11T19:30:00Z,102567836.90687715
2023-02-11T20:00:00Z,96783123.22249596
2023-02-11T20:30:00Z,95261050.52662751
2023-02-11T21:00:00Z,97456295.89335325
2023-02-11T21:30:00Z,96999166.1488504
2023-02-11T22:00:00Z,93290925.60056762
2023-02-11T22:30:00Z,92486646.84668027
2023-02-11T23:00:00Z,95968940.69850159
2023-02-11T23:30:00Z,106728964.4070858
2023-02-12T00:00:00Z,91442499.20547673
2023-02-12T00:30:00Z,87309776.34010153
2023-02-12T01:00:00Z,90143641.9304311
2023-02-12T01:30:00Z,89972750.90627721
2023-02-12T02:00:00Z,86180732.74398625
2023-02-12T02:30:00Z,85362717.92457947
2023-02-12T03:00:00Z,83269629.70379494
2023-02-12T03:30:00Z,85510063.29111686
2023-02-12T04:00:00Z,85666480.720866
2023-02-12T04:30:00Z,84547598.39824308
2023-02-12T05:00:00Z,84057132.44913398
2023-02-12T05:30:00Z,85055402.95133911
2023-02-12T06:00:00Z,85212786.76005872
2023-02-12T06:30:00Z,94866953.79642075
2023-02-12T07:00:00Z,86534728.6482182
2023-02-12T07:30:00Z,83946628.82553191
2023-02-12T08:00:00Z,85399041.9301284
2023-02-12T08:30:00Z,86153714.67269017
2023-02-12T09:00:00Z,86339216.55066584
2023-02-12T09:30:00Z,87458684.62766328
2023-02-12T10:00:00Z,93437139.5662204
2023-02-12T10:30:00Z,91241304.66702339
2023-02-12T11:00:00Z,92718344.11599034
2023-02-12T11:30:00Z,97426628.18601294
2023-02-12T12:00:00Z,97122118.6751456
2023-02-12T12:30:00Z,101038636.74269006
2023-02-12T13:00:00Z,93809216.5175443
2023-02-12T13:30:00Z,96461956.7927145
2023-02-12T14:00:00Z,96092083.35670392
2023-02-12T14:30:00Z,99856957.87191358
2023-02-12T15:00:00Z,101112636.32606748
2023-02-12T15:30:00Z,103962430.52237654
2023-02-12T16:00:00Z,98094738.4737379
2023-02-12T16:30:00Z,99890597.21664676
2023-02-12T17:00:00Z,96789435.7530858
2023-02-12T17:30:00Z,97848463.91981672
2023-02-12T18:00:00Z,98549886.98059364
2023-02-12T18:30:00Z,101562913.11470881
2023-02-12T19:00:00Z,102119438.64565499
2023-02-12T19:30:00Z,103951968.43592423
2023-02-12T20:00:00Z,119708874.76425941
2023-02-12T20:30:00Z,121172985.95940362
2023-02-12T21:00:00Z,109251045.41309272
2023-02-12T21:30:00Z,111015714.04444997
2023-02-12T22:00:00Z,115891323.82261597
2023-02-12T22:30:00Z,118556343.49400198
2023-02-12T23:00:00Z,116512898.01921019
2023-02-12T23:30:00Z,115171873.13370994
2023-02-13T00:00:00Z,113879251.10992979
2023-02-13T00:30:00Z,79069574.76254572
2023-02-13T01:00:00Z,117963276.2173188
2023-02-13T01:30:00Z,115201444.05196097
2023-02-13T02:00:00Z,110833566.93190642
2023-02-13T02:30:00Z,109140850.47542615
2023-02-13T03:00:00Z,106641436.99121541
2023-02-13T03:30:00Z,109364005.85915948
2023-02-13T04:00:00Z,107008166.45795695
2023-02-13T04:30:00Z,105277359.99666467
2023-02-13T05:00:00Z,102144452.16285956
2023-02-13T05:30:00Z,106304039.0027125
2023-02-13T06:00:00Z,112996672.71223773
2023-02-13T06:30:00Z,112046370.1557834
2023-02-13T07:00:00Z,122513366.58345778
2023-02-13T07:30:00Z,143790750.54566264
2023-02-13T08:00:00Z,167061881.3541169
2023-02-13T08:30:00Z,218369310.0782821
2023-02-13T09:00:00Z,248737333.7663026
2023-02-13T09:30:00Z,238207240.34035245
2023-02-13T10:00:00Z,256565138.56088883
2023-02-13T10:30:00Z,243322677.96796596
2023-02-13T11:00:00Z,225999226.52283758
2023-02-13T11:30:00Z,227038350.97454843
2023-02-13T12:00:00Z,223200155.8527421
2023-02-13T12:30:00Z,214161276.87502798
2023-02-13T13:00:00Z,211581164.19311163
2023-02-13T13:30:00Z,205672884.19591734
2023-02-13T14:00:00Z,211924184.0514135
2023-02-13T14:30:00Z,208792664.01262388
2023-02-13T15:00:00Z,230153860.62828556
2023-02-13T15:30:00Z,226303438.11812297
2023-02-13T16:00:00Z,235457519.35807785
2023-02-13T16:30:00Z,257757189.4385611
2023-02-13T17:00:00Z,224054317.91085213
2023-02-13T17:30:00Z,204191960.37891987
2023-02-13T18:00:00Z,198774794.9561613
2023-02-13T18:30:00Z,197474534.5649186
2023-02-13T19:00:00Z,194943405.77050975
2023-02-13T19:30:00Z,194455786.75152466
2023-02-13T20:00:00Z,188865492.33231306
2023-02-13T20:30:00Z,191321973.1524073
2023-02-13T21:00:00Z,187690798.3840677
2023-02-13T21:30:00Z,185186602.411308
2023-02-13T22:00:00Z,165669175.8956342
2023-02-13T22:30:00Z,162317335.86765292
2023-02-13T23:00:00Z,110251853.35272302
2023-02-13T23:30:00Z,74553749.69659565
2023-02-14T00:00:00Z,89803838.94629118
2023-02-14T00:30:00Z,61609800.147666715
2023-02-14T01:00:00Z,84043714.24595268
2023-02-14T01:30:00Z,83770347.10404222
2023-02-14T02:00:00Z,81343646.86212394
2023-02-14T02:30:00Z,73207608.98685062
2023-02-14T03:00:00Z,77747498.22384532
2023-02-14T03:30:00Z,75984398.75240229
2023-02-14T04:00:00Z,75812146.03593306
2023-02-14T04:30:00Z,73464441.03469734
2023-02-14T05:00:00Z,74798870.6328506
2023-02-14T05:30:00Z,76825873.5523774
2023-02-14T06:00:00Z,73338313.84992656
2023-02-14T06:30:00Z,82752622.70982121
2023-02-14T07:00:00Z,86276651.43163946
2023-02-14T07:30:00Z,102817527.79608703
2023-02-14T08:00:00Z,119868748.25572538
2023-02-14T08:30:00Z,138128169.52090594
2023-02-14T09:00:00Z,137145890.02385932
2023-02-14T09:30:00Z,153676365.34742135
2023-02-14T10:00:00Z,146820773.66072407
2023-02-14T10:30:00Z,145932108.88970736
2023-02-14T11:00:00Z,141641363.40927652
2023-02-14T11:30:00Z,148916205.98698357
2023-02-14T12:00:00Z,143367865.33629575
2023-02-14T12:30:00Z,148833173.84361002
2023-02-14T13:00:00Z,139398101.67134607
2023-02-14T13:30:00Z,143120084.05514047
2023-02-14T14:00:00Z,87852296.80057748
2023-02-14T14:30:00Z,84708495.66123334
2023-02-14T15:00:00Z,71021421.62357478
2023-02-14T15:30:00Z,57834604.86939526
2023-02-14T16:00:00Z,55470945.53719934
2023-02-14T16:30:00Z,49090801.01227284
2023-02-14T17:00:00Z,41287968.947536096
2023-02-14T17:30:00Z,38403242.12231236
2023-02-14T18:00:00Z,34331840.09173512
2023-02-14T18:30:00Z,32977452.190387297
2023-02-14T19:00:00Z,34082202.407599226
2023-02-14T19:30:00Z,32392676.039083894
2023-02-14T20:00:00Z,38766819.5856062
2023-02-14T20:30:00Z,43144828.8315661
2023-02-14T21:00:00Z,35552196.505825244
2023-02-14T21:30:00Z,30863877.10605721
2023-02-14T22:00:00Z,28710963.570937872
2023-02-14T22:30:00Z,26823892.224770874
2023-02-14T23:00:00Z,25157149.65225508
2023-02-14T23:30:00Z,23869421.06465581
2023-02-15T00:00:00Z,25866986.830670055
2023-02-15T00:30:00Z,23032643.873606134
2023-02-15T01:00:00Z,19087756.338802435
2023-02-15T01:30:00Z,19988310.501418475
2023-02-15T02:00:00Z,19634561.52730486
2023-02-15T02:30:00Z,19764199.85783654
2023-02-15T03:00:00Z,18354316.201672725
2023-02-15T03:30:00Z,18880634.611620035
2023-02-15T04:00:00Z,18202212.078656442
2023-02-15T04:30:00Z,17462746.616991088
2023-02-15T05:00:00Z,11948518.80970632
2023-02-15T05:30:00Z,16257688.74322979
2023-02-15T06:00:00Z,18254834.27944619
2023-02-15T06:30:00Z,19535035.19320389
2023-02-15T07:00:00Z,21889578.833466046
2023-02-15T07:30:00Z,40530148.1155301
2023-02-15T08:00:00Z,61590443.2605015
2023-02-15T08:30:00Z,77543520.440001
2023-02-15T09:00:00Z,69402158.29557794
2023-02-15T09:30:00Z,84664048.62039524
2023-02-15T10:00:00Z,81412259.50460476
2023-02-15T10:30:00Z,80146877.98496391
2023-02-15T11:00:00Z,74609182.23332502
2023-02-15T11:30:00Z,83624834.21085507
2023-02-15T12:00:00Z,84048693.53428614
2023-02-15T12:30:00Z,88446060.72768234
2023-02-15T13:00:00Z,86735670.68794803
2023-02-15T13:30:00Z,88635269.14086857
2023-02-15T14:00:00Z,87437148.33695003
2023-02-15T14:30:00Z,81054547.34228605
2023-02-15T15:00:00Z,69207790.95348375
2023-02-15T15:30:00Z,60934953.25988152
2023-02-15T16:00:00Z,53457263.375529006
2023-02-15T16:30:00Z,46050913.94474313
2023-02-15T17:00:00Z,41993214.088370815
2023-02-15T17:30:00Z,42061239.94931322
2023-02-15T18:00:00Z,42397631.24682598
2023-02-15T18:30:00Z,42029283.56329649
2023-02-15T19:00:00Z,32563295.7285444
2023-02-15T19:30:00Z,36718934.81419962
2023-02-15T20:00:00Z,32109026.5178598
2023-02-15T20:30:00Z,33864978.68587013
2023-02-15T21:00:00Z,31572114.87681087
2023-02-15T21:30:00Z,30134170.237905633
2023-02-15T22:00:00Z,28979755.077807646
2023-02-15T22:30:00Z,33013241.6139748
2023-02-15T23:00:00Z,27830595.80504804
2023-02-15T23:30:00Z,25909802.58591066
