Time,egress_stats__if_1sec_pkts
2023-02-12T12:00:00Z,3312339323
2023-02-12T12:30:00Z,3431933125
2023-02-12T13:00:00Z,3462181233
2023-02-12T13:30:00Z,3354724578
2023-02-12T14:00:00Z,3608493593
2023-02-12T14:30:00Z,3824778215
2023-02-12T15:00:00Z,4077759819
2023-02-12T15:30:00Z,4213275081
2023-02-12T16:00:00Z,4214746816
2023-02-12T16:30:00Z,4036566121
2023-02-12T17:00:00Z,3832805497
2023-02-12T17:30:00Z,3462692294
2023-02-12T18:00:00Z,3568435941
2023-02-12T18:30:00Z,3628650199
2023-02-12T19:00:00Z,3817892393
2023-02-12T19:30:00Z,3872489482
2023-02-12T20:00:00Z,3988935329
2023-02-12T20:30:00Z,4076614143
2023-02-12T21:00:00Z,3979185463
2023-02-12T21:30:00Z,3774726429
2023-02-12T22:00:00Z,3697403123
2023-02-12T22:30:00Z,3334947857
2023-02-12T23:00:00Z,3167566375
2023-02-12T23:30:00Z,3104069056
2023-02-13T00:00:00Z,2870166701
2023-02-13T00:30:00Z,2853575899
2023-02-13T01:00:00Z,2658872681
2023-02-13T01:30:00Z,3017949588
2023-02-13T02:00:00Z,2512250331
2023-02-13T02:30:00Z,2643880721
2023-02-13T03:00:00Z,2641475468
2023-02-13T03:30:00Z,2192405526
2023-02-13T04:00:00Z,2300769842
2023-02-13T04:30:00Z,2273944397
2023-02-13T05:00:00Z,2433506891
2023-02-13T05:30:00Z,2402674969
2023-02-13T06:00:00Z,2394699423
2023-02-13T06:30:00Z,2228462331
2023-02-13T07:00:00Z,2794127585
2023-02-13T07:30:00Z,4230558842
2023-02-13T08:00:00Z,5340876121
2023-02-13T08:30:00Z,6619992669
2023-02-13T09:00:00Z,7140324292
2023-02-13T09:30:00Z,8094685653
2023-02-13T10:00:00Z,7640254923
2023-02-13T10:30:00Z,7567145073
2023-02-13T11:00:00Z,7132623066
2023-02-13T11:30:00Z,7697803948
2023-02-13T12:00:00Z,8054085365
2023-02-13T12:30:00Z,8270510529
2023-02-13T13:00:00Z,7735534426
2023-02-13T13:30:00Z,7488588306
2023-02-13T14:00:00Z,7201707232
2023-02-13T14:30:00Z,6635085979
2023-02-13T15:00:00Z,5890009806
2023-02-13T15:30:00Z,5448962622
2023-02-13T16:00:00Z,5029417946
2023-02-13T16:30:00Z,4704458663
2023-02-13T17:00:00Z,4951205657
2023-02-13T17:30:00Z,4664668706
2023-02-13T18:00:00Z,4543890097
2023-02-13T18:30:00Z,4660866947
2023-02-13T19:00:00Z,4693936626
2023-02-13T19:30:00Z,4703936223
2023-02-13T20:00:00Z,4900317140
2023-02-13T20:30:00Z,4742097233
2023-02-13T21:00:00Z,4812350262
2023-02-13T21:30:00Z,4788206024
2023-02-13T22:00:00Z,4466110169
2023-02-13T22:30:00Z,4196949239
2023-02-13T23:00:00Z,3873373992
2023-02-13T23:30:00Z,3774668351
2023-02-14T00:00:00Z,3395780979
2023-02-14T00:30:00Z,3195970035
2023-02-14T01:00:00Z,3179817224
2023-02-14T01:30:00Z,3067486258
2023-02-14T02:00:00Z,3053948046
2023-02-14T02:30:00Z,2936199938
2023-02-14T03:00:00Z,4838297712
2023-02-14T03:30:00Z,2824334384
2023-02-14T04:00:00Z,2837619212
2023-02-14T04:30:00Z,2673551823
2023-02-14T05:00:00Z,2682365013
2023-02-14T05:30:00Z,2736654954
2023-02-14T06:00:00Z,2968989112
2023-02-14T06:30:00Z,3628547162
2023-02-14T07:00:00Z,4001512162
2023-02-14T07:30:00Z,5162359240
2023-02-14T08:00:00Z,6441823086
2023-02-14T08:30:00Z,7916784751
2023-02-14T09:00:00Z,8093906622
2023-02-14T09:30:00Z,9005828912
2023-02-14T10:00:00Z,9074577594
2023-02-14T10:30:00Z,8576547120
2023-02-14T11:00:00Z,8089161696
2023-02-14T11:30:00Z,8444588010
2023-02-14T12:00:00Z,8620468172
2023-02-14T12:30:00Z,8983137251
2023-02-14T13:00:00Z,8339287044
2023-02-14T13:30:00Z,8394585622
2023-02-14T14:00:00Z,8410069031
2023-02-14T14:30:00Z,8357791949
2023-02-14T15:00:00Z,6970099027
2023-02-14T15:30:00Z,6176249547
2023-02-14T16:00:00Z,5358604229
2023-02-14T16:30:00Z,5022225744
2023-02-14T17:00:00Z,4581347899
2023-02-14T17:30:00Z,4661643841
2023-02-14T18:00:00Z,4475723791
2023-02-14T18:30:00Z,4528322474
2023-02-14T19:00:00Z,4632443925
2023-02-14T19:30:00Z,4588033376
2023-02-14T20:00:00Z,4399001373
2023-02-14T20:30:00Z,4578597609
2023-02-14T21:00:00Z,4464021955
2023-02-14T21:30:00Z,4392912544
2023-02-14T22:00:00Z,4218082779
2023-02-14T22:30:00Z,3898635223
2023-02-14T23:00:00Z,3520567088
2023-02-14T23:30:00Z,3180324460
2023-02-15T00:00:00Z,3048406600
2023-02-15T00:30:00Z,3018715537
2023-02-15T01:00:00Z,2832819181
2023-02-15T01:30:00Z,2645551032
2023-02-15T02:00:00Z,2708967542
2023-02-15T02:30:00Z,2621224960
2023-02-15T03:00:00Z,2562416931
2023-02-15T03:30:00Z,2458615011
2023-02-15T04:00:00Z,2553172297
2023-02-15T04:30:00Z,2753485273
2023-02-15T05:00:00Z,2369015392
2023-02-15T05:30:00Z,2672870798
2023-02-15T06:00:00Z,2737370448
2023-02-15T06:30:00Z,2790712193
2023-02-15T07:00:00Z,3362814061
2023-02-15T07:30:00Z,4682825338
2023-02-15T08:00:00Z,5901270391
2023-02-15T08:30:00Z,6972638809
2023-02-15T09:00:00Z,7190631124
2023-02-15T09:30:00Z,8329165363
2023-02-15T10:00:00Z,8476100508
2023-02-15T10:30:00Z,8311546531
2023-02-15T11:00:00Z,7458799644
2023-02-15T11:30:00Z,8034632085
2023-02-15T12:00:00Z,8372412476
2023-02-15T12:30:00Z,9327237271
2023-02-15T13:00:00Z,8314045900
2023-02-15T13:30:00Z,8290839313
2023-02-15T14:00:00Z,8082789214
2023-02-15T14:30:00Z,7733217970
2023-02-15T15:00:00Z,6782546779
2023-02-15T15:30:00Z,5863281950
2023-02-15T16:00:00Z,5791634104
2023-02-15T16:30:00Z,5474409813
2023-02-15T17:00:00Z,5122758275
2023-02-15T17:30:00Z,5023878502
2023-02-15T18:00:00Z,5007040115
2023-02-15T18:30:00Z,5078779644
2023-02-15T19:00:00Z,5110069336
2023-02-15T19:30:00Z,4985332237
2023-02-15T20:00:00Z,4699318784
2023-02-15T20:30:00Z,4849346746
2023-02-15T21:00:00Z,4589317802
2023-02-15T21:30:00Z,4388960223
2023-02-15T22:00:00Z,4467574196
2023-02-15T22:30:00Z,4228919370
2023-02-15T23:00:00Z,4326312444
2023-02-15T23:30:00Z,3835326379
