SystemId,threshold,maxTPR,PPV,total
tromso-gw5,1,1.0,0.99800432074247,103223
bergen-gw3,1,1.0,0.9888895883167568,63544
trd-gw,1,1.0,0.97163264179077,54323
ifi2-gw5,1,1.0,0.1806743281537659,318302
