Threshold,TP,FP,FN,TN,F1,TPR,FPR,Accuracy,FNR,PPV
0.0,0,705,0,0,None,None,None,0.0,None,None
0.01,0,694,0,11,None,None,0.9843971631205674,0.015602836879432624,None,None
0.02,0,685,0,20,None,None,0.9716312056737588,0.028368794326241134,None,None
0.03,0,678,0,27,None,None,0.9617021276595744,0.03829787234042553,None,None
0.04,0,663,0,42,None,None,0.9404255319148936,0.059574468085106386,None,None
0.05,0,653,0,52,None,None,0.926241134751773,0.07375886524822695,None,None
0.06,0,636,0,69,None,None,0.902127659574468,0.09787234042553192,None,None
0.07,0,626,0,79,None,None,0.8879432624113475,0.11205673758865248,None,None
0.08,0,619,0,86,None,None,0.8780141843971632,0.12198581560283688,None,None
0.09,0,608,0,97,None,None,0.8624113475177305,0.1375886524822695,None,None
0.1,0,603,0,102,None,None,0.8553191489361702,0.14468085106382977,None,None
0.11,0,588,0,117,None,None,0.8340425531914893,0.16595744680851063,None,None
0.12,0,576,0,129,None,None,0.8170212765957446,0.1829787234042553,None,None
0.13,0,566,0,139,None,None,0.8028368794326242,0.1971631205673759,None,None
0.14,0,557,0,148,None,None,0.7900709219858156,0.2099290780141844,None,None
0.15,0,543,0,162,None,None,0.7702127659574468,0.2297872340425532,None,None
0.16,0,530,0,175,None,None,0.75177304964539,0.24822695035460993,None,None
0.17,0,519,0,186,None,None,0.7361702127659574,0.26382978723404255,None,None
0.18,0,510,0,195,None,None,0.723404255319149,0.2765957446808511,None,None
0.19,0,506,0,199,None,None,0.7177304964539007,0.2822695035460993,None,None
0.2,0,499,0,206,None,None,0.7078014184397163,0.29219858156028367,None,None
0.21,0,493,0,212,None,None,0.699290780141844,0.300709219858156,None,None
0.22,0,484,0,221,None,None,0.6865248226950355,0.31347517730496455,None,None
0.23,0,479,0,226,None,None,0.6794326241134752,0.32056737588652484,None,None
0.24,0,473,0,232,None,None,0.6709219858156028,0.32907801418439714,None,None
0.25,0,470,0,235,None,None,0.6666666666666666,0.3333333333333333,None,None
0.26,0,457,0,248,None,None,0.64822695035461,0.3517730496453901,None,None
0.27,0,445,0,260,None,None,0.6312056737588653,0.36879432624113473,None,None
0.28,0,438,0,267,None,None,0.6212765957446809,0.37872340425531914,None,None
0.29,0,431,0,274,None,None,0.6113475177304964,0.38865248226950355,None,None
0.3,0,424,0,281,None,None,0.601418439716312,0.39858156028368796,None,None
0.31,0,415,0,290,None,None,0.5886524822695035,0.41134751773049644,None,None
0.32,0,405,0,300,None,None,0.574468085106383,0.425531914893617,None,None
0.33,0,394,0,311,None,None,0.5588652482269504,0.44113475177304967,None,None
0.34,0,384,0,321,None,None,0.5446808510638298,0.4553191489361702,None,None
0.35,0,377,0,328,None,None,0.5347517730496454,0.4652482269503546,None,None
0.36,0,373,0,332,None,None,0.5290780141843971,0.47092198581560285,None,None
0.37,0,366,0,339,None,None,0.5191489361702127,0.4808510638297872,None,None
0.38,0,355,0,350,None,None,0.5035460992907801,0.49645390070921985,None,None
0.39,0,344,0,361,None,None,0.4879432624113475,0.5120567375886524,None,None
0.4,0,335,0,370,None,None,0.475177304964539,0.524822695035461,None,None
0.41,0,331,0,374,None,None,0.4695035460992908,0.5304964539007092,None,None
0.42,0,327,0,378,None,None,0.46382978723404256,0.5361702127659574,None,None
0.43,0,323,0,382,None,None,0.4581560283687943,0.5418439716312057,None,None
0.44,0,315,0,390,None,None,0.44680851063829785,0.5531914893617021,None,None
0.45,0,304,0,401,None,None,0.43120567375886526,0.5687943262411348,None,None
0.46,0,295,0,410,None,None,0.41843971631205673,0.5815602836879432,None,None
0.47,0,287,0,418,None,None,0.40709219858156026,0.5929078014184397,None,None
0.48,0,276,0,429,None,None,0.39148936170212767,0.6085106382978723,None,None
0.49,0,269,0,436,None,None,0.38156028368794326,0.6184397163120567,None,None
0.5,0,262,0,443,None,None,0.37163120567375885,0.6283687943262412,None,None
0.51,0,256,0,449,None,None,0.36312056737588655,0.6368794326241135,None,None
0.52,0,250,0,455,None,None,0.3546099290780142,0.6453900709219859,None,None
0.53,0,241,0,464,None,None,0.34184397163120567,0.6581560283687943,None,None
0.54,0,234,0,471,None,None,0.33191489361702126,0.6680851063829787,None,None
0.55,0,231,0,474,None,None,0.3276595744680851,0.6723404255319149,None,None
0.56,0,225,0,480,None,None,0.3191489361702128,0.6808510638297872,None,None
0.57,0,224,0,481,None,None,0.3177304964539007,0.6822695035460993,None,None
0.58,0,222,0,483,None,None,0.3148936170212766,0.6851063829787234,None,None
0.59,0,216,0,489,None,None,0.30638297872340425,0.6936170212765957,None,None
0.6,0,212,0,493,None,None,0.300709219858156,0.699290780141844,None,None
0.61,0,206,0,499,None,None,0.29219858156028367,0.7078014184397163,None,None
0.62,0,200,0,505,None,None,0.28368794326241137,0.7163120567375887,None,None
0.63,0,196,0,509,None,None,0.27801418439716313,0.7219858156028369,None,None
0.64,0,189,0,516,None,None,0.2680851063829787,0.7319148936170212,None,None
0.65,0,183,0,522,None,None,0.25957446808510637,0.7404255319148936,None,None
0.66,0,177,0,528,None,None,0.251063829787234,0.7489361702127659,None,None
0.67,0,172,0,533,None,None,0.24397163120567375,0.7560283687943262,None,None
0.68,0,171,0,534,None,None,0.2425531914893617,0.7574468085106383,None,None
0.69,0,170,0,535,None,None,0.24113475177304963,0.7588652482269503,None,None
0.7,0,164,0,541,None,None,0.2326241134751773,0.7673758865248227,None,None
0.71,0,160,0,545,None,None,0.22695035460992907,0.7730496453900709,None,None
0.72,0,153,0,552,None,None,0.2170212765957447,0.7829787234042553,None,None
0.73,0,148,0,557,None,None,0.2099290780141844,0.7900709219858156,None,None
0.74,0,144,0,561,None,None,0.20425531914893616,0.7957446808510639,None,None
0.75,0,143,0,562,None,None,0.2028368794326241,0.7971631205673759,None,None
0.76,0,142,0,563,None,None,0.20141843971631207,0.798581560283688,None,None
0.77,0,139,0,566,None,None,0.1971631205673759,0.8028368794326242,None,None
0.78,0,138,0,567,None,None,0.19574468085106383,0.8042553191489362,None,None
0.79,0,134,0,571,None,None,0.1900709219858156,0.8099290780141843,None,None
0.8,0,131,0,574,None,None,0.18581560283687942,0.8141843971631205,None,None
0.81,0,125,0,580,None,None,0.1773049645390071,0.8226950354609929,None,None
0.82,0,123,0,582,None,None,0.17446808510638298,0.825531914893617,None,None
0.83,0,120,0,585,None,None,0.1702127659574468,0.8297872340425532,None,None
0.84,0,118,0,587,None,None,0.1673758865248227,0.8326241134751773,None,None
