Threshold,TP,FP,FN,TN,F1,TPR,FPR,Accuracy,FNR,PPV
0.0,16,679,0,0,None,None,None,0.02302158273381295,None,0.02302158273381295
0.01,13,658,3,21,0.03784570596797671,0.8125,0.9690721649484536,0.04892086330935252,0.1875,0.019374068554396422
0.02,10,632,6,47,0.0303951367781155,0.625,0.930780559646539,0.08201438848920864,0.375,0.01557632398753894
0.03,9,600,7,79,0.028800000000000003,0.5625,0.8836524300441826,0.12661870503597122,0.4375,0.014778325123152709
0.04,8,579,8,100,0.026533996683250415,0.5,0.8527245949926362,0.1553956834532374,0.5,0.013628620102214651
0.05,8,559,8,120,0.0274442538593482,0.5,0.8232695139911634,0.1841726618705036,0.5,0.014109347442680775
0.06,6,537,10,142,0.021466905187835422,0.375,0.7908689248895434,0.21294964028776978,0.625,0.011049723756906077
0.07,6,522,10,157,0.022058823529411763,0.375,0.7687776141384389,0.23453237410071942,0.625,0.011363636363636364
0.08,6,492,10,187,0.02334630350194553,0.375,0.7245949926362297,0.2776978417266187,0.625,0.012048192771084338
0.09,6,461,10,218,0.02484472049689441,0.375,0.678939617083947,0.32230215827338127,0.625,0.01284796573875803
0.1,6,442,10,237,0.025862068965517238,0.375,0.6509572901325479,0.3496402877697842,0.625,0.013392857142857142
0.11,5,423,11,256,0.022522522522522525,0.3125,0.6229749631811488,0.37553956834532376,0.6875,0.011682242990654205
0.12,5,393,11,286,0.02415458937198068,0.3125,0.5787923416789397,0.418705035971223,0.6875,0.01256281407035176
0.13,5,366,11,313,0.02583979328165375,0.3125,0.5390279823269514,0.45755395683453237,0.6875,0.013477088948787063
0.14,4,351,12,328,0.0215633423180593,0.25,0.5169366715758469,0.4776978417266187,0.75,0.011267605633802818
0.15,3,335,13,344,0.01694915254237288,0.1875,0.49337260677466865,0.49928057553956834,0.8125,0.008875739644970414
0.16,3,315,13,364,0.017964071856287425,0.1875,0.4639175257731959,0.5280575539568345,0.8125,0.009433962264150943
