Threshold,TP,FP,FN,TN,F1,TPR,FPR,Accuracy,FNR,PPV
3.97e-06,16,664,0,20,None,None,0.9707602339181286,0.05142857142857143,None,0.023529411764705882
3.98e-06,16,664,0,20,None,None,0.9707602339181286,0.05142857142857143,None,0.023529411764705882
3.99e-06,16,664,0,20,None,None,0.9707602339181286,0.05142857142857143,None,0.023529411764705882
4e-06,16,664,0,20,None,None,0.9707602339181286,0.05142857142857143,None,0.023529411764705882
4.01e-06,16,664,0,20,None,None,0.9707602339181286,0.05142857142857143,None,0.023529411764705882
4.02e-06,16,664,0,20,None,None,0.9707602339181286,0.05142857142857143,None,0.023529411764705882
4.03e-06,16,664,0,20,None,None,0.9707602339181286,0.05142857142857143,None,0.023529411764705882
4.04e-06,16,664,0,20,None,None,0.9707602339181286,0.05142857142857143,None,0.023529411764705882
4.05e-06,16,664,0,20,None,None,0.9707602339181286,0.05142857142857143,None,0.023529411764705882
4.06e-06,16,664,0,20,None,None,0.9707602339181286,0.05142857142857143,None,0.023529411764705882
4.07e-06,16,664,0,20,None,None,0.9707602339181286,0.05142857142857143,None,0.023529411764705882
4.08e-06,16,664,0,20,None,None,0.9707602339181286,0.05142857142857143,None,0.023529411764705882
4.09e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.1e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.11e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.12e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.13e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.14e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.15e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.16e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.17e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.18e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.19e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.2e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.21e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.22e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.23e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.24e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.25e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.26e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.27e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.28e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.29e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.3e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.31e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.32e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.33e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.34e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.35e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.36e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.37e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.38e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.39e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.4e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.41e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.42e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.43e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.44e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.45e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.46e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
4.47e-06,16,663,0,21,None,None,0.9692982456140351,0.05285714285714286,None,0.023564064801178203
