Threshold,TP,FP,FN,TN,F1,TPR,FPR,Accuracy,FNR,PPV
0.0,16,679,0,0,None,None,None,0.02302158273381295,None,0.02302158273381295
0.01,16,640,0,39,None,None,0.9425625920471281,0.07913669064748201,None,0.024390243902439025
0.02,14,602,2,77,0.04430379746835443,0.875,0.8865979381443299,0.13093525179856116,0.125,0.022727272727272728
0.03,13,557,3,122,0.044368600682593864,0.8125,0.8203240058910162,0.19424460431654678,0.1875,0.02280701754385965
0.04,12,506,4,173,0.04494382022471911,0.75,0.7452135493372607,0.26618705035971224,0.25,0.023166023166023165
0.05,11,483,5,196,0.04313725490196078,0.6875,0.711340206185567,0.29784172661870506,0.3125,0.022267206477732792
0.06,11,441,5,238,0.04700854700854701,0.6875,0.6494845360824743,0.35827338129496406,0.3125,0.024336283185840708
0.07,11,413,5,266,0.05,0.6875,0.6082474226804123,0.3985611510791367,0.3125,0.025943396226415096
0.08,11,398,5,281,0.05176470588235294,0.6875,0.5861561119293078,0.4201438848920863,0.3125,0.02689486552567237
0.09,10,362,6,317,0.05154639175257732,0.625,0.5331369661266568,0.47050359712230216,0.375,0.026881720430107527
0.1,10,336,6,343,0.05524861878453038,0.625,0.4948453608247423,0.5079136690647482,0.375,0.028901734104046242
0.11,9,304,7,375,0.054711246200607896,0.5625,0.4477172312223859,0.5525179856115108,0.4375,0.02875399361022364
0.12,9,281,7,398,0.05882352941176471,0.5625,0.41384388807069217,0.5856115107913669,0.4375,0.03103448275862069
0.13,9,263,7,416,0.0625,0.5625,0.3873343151693667,0.6115107913669064,0.4375,0.03308823529411765
0.14,9,252,7,427,0.06498194945848376,0.5625,0.3711340206185567,0.6273381294964029,0.4375,0.034482758620689655
0.15,9,233,7,446,0.06976744186046512,0.5625,0.3431516936671576,0.6546762589928058,0.4375,0.0371900826446281
0.16,8,219,8,460,0.06584362139917696,0.5,0.3225331369661267,0.6733812949640288,0.5,0.03524229074889868
0.17,7,203,9,476,0.061946902654867256,0.4375,0.29896907216494845,0.6949640287769784,0.5625,0.03333333333333333
0.18,6,191,10,488,0.056338028169014086,0.375,0.2812960235640648,0.7107913669064748,0.625,0.030456852791878174
0.19,6,179,10,500,0.05970149253731344,0.375,0.26362297496318116,0.7280575539568346,0.625,0.032432432432432434
0.2,6,163,10,516,0.06486486486486487,0.375,0.24005891016200295,0.7510791366906475,0.625,0.03550295857988166
0.21,6,156,10,523,0.06741573033707865,0.375,0.22974963181148747,0.7611510791366907,0.625,0.037037037037037035
0.22,6,142,10,537,0.07317073170731707,0.375,0.20913107511045656,0.781294964028777,0.625,0.04054054054054054
0.23,6,131,10,548,0.0784313725490196,0.375,0.19293078055964655,0.7971223021582734,0.625,0.043795620437956206
0.24,5,122,11,557,0.06993006993006992,0.3125,0.1796759941089838,0.8086330935251799,0.6875,0.03937007874015748
0.25,5,118,11,561,0.07194244604316546,0.3125,0.17378497790868924,0.814388489208633,0.6875,0.04065040650406504
0.26,5,109,11,570,0.07692307692307691,0.3125,0.16053019145802652,0.8273381294964028,0.6875,0.043859649122807015
0.27,3,106,13,573,0.048,0.1875,0.1561119293078056,0.8287769784172662,0.8125,0.027522935779816515
0.28,3,101,13,578,0.049999999999999996,0.1875,0.1487481590574374,0.8359712230215828,0.8125,0.028846153846153848
0.29,3,99,13,580,0.05084745762711864,0.1875,0.14580265095729014,0.8388489208633093,0.8125,0.029411764705882353
0.3,3,89,13,590,0.055555555555555546,0.1875,0.13107511045655376,0.8532374100719424,0.8125,0.03260869565217391
0.31,3,81,13,598,0.06,0.1875,0.11929307805596466,0.8647482014388489,0.8125,0.03571428571428571
0.32,3,79,13,600,0.06122448979591836,0.1875,0.11634756995581738,0.8676258992805755,0.8125,0.036585365853658534
0.33,3,75,13,604,0.06382978723404256,0.1875,0.11045655375552282,0.8733812949640288,0.8125,0.038461538461538464
0.34,2,74,14,605,0.043478260869565216,0.125,0.10898379970544919,0.8733812949640288,0.875,0.02631578947368421
0.35,2,69,14,610,0.04597701149425288,0.125,0.101620029455081,0.8805755395683453,0.875,0.028169014084507043
0.36,2,66,14,613,0.047619047619047616,0.125,0.09720176730486009,0.8848920863309353,0.875,0.029411764705882353
0.37,2,64,14,615,0.04878048780487805,0.125,0.09425625920471281,0.8877697841726618,0.875,0.030303030303030304
0.38,2,60,14,619,0.05128205128205128,0.125,0.08836524300441827,0.8935251798561151,0.875,0.03225806451612903
0.39,2,56,14,623,0.05405405405405405,0.125,0.08247422680412371,0.8992805755395683,0.875,0.034482758620689655
0.4,2,54,14,625,0.05555555555555556,0.125,0.07952871870397643,0.902158273381295,0.875,0.03571428571428571
0.41,2,51,14,628,0.057971014492753624,0.125,0.07511045655375552,0.9064748201438849,0.875,0.03773584905660377
0.42,2,47,14,632,0.061538461538461535,0.125,0.06921944035346098,0.9122302158273381,0.875,0.04081632653061224
0.43,1,44,15,635,0.03278688524590164,0.0625,0.06480117820324006,0.9151079136690647,0.9375,0.022222222222222223
0.44,1,43,15,636,0.03333333333333333,0.0625,0.06332842415316642,0.9165467625899281,0.9375,0.022727272727272728
0.45,1,40,15,639,0.03508771929824562,0.0625,0.05891016200294551,0.920863309352518,0.9375,0.024390243902439025
0.46,1,40,15,639,0.03508771929824562,0.0625,0.05891016200294551,0.920863309352518,0.9375,0.024390243902439025
0.47,1,37,15,642,0.037037037037037035,0.0625,0.054491899852724596,0.9251798561151079,0.9375,0.02631578947368421
0.48,1,32,15,647,0.04081632653061225,0.0625,0.047128129602356406,0.9323741007194245,0.9375,0.030303030303030304
