SystemId,threshold,maxTPR
stangnes-gw,367052.444444,1.0
rodbergvn-gw2,31481.555555,1.0
tromso-fh-gw,174109.777777,1.0
tromso-gw5,95152.222222,1.0
teknobyen-gw1,57422.444444,1.0
narvik-gw3,349574.333333,1.0
hovedbygget-gw,2293704.444444,1.0
teknobyen-gw2,398585.111111,1.0
ma2-gw,354656.666666,1.0
bergen-gw3,702305.444444,1.0
narvik-kv-gw,78841.666666,1.0
trd-gw,218060.444444,1.0
ifi2-gw5,700353.444444,1.0
oslo-gw1,490415.444444,1.0
