SystemId,threshold,maxTPR
stangnes-gw,77083352.888885,1.0
rodbergvn-gw2,1012772264.888885,1.0
tromso-fh-gw,63885906.777771,1.0
tromso-gw5,219925875.888885,1.0
teknobyen-gw1,2056813.444444,1.0
narvik-gw3,103674912.666656,1.0
hovedbygget-gw,6346191558.555542,1.0
teknobyen-gw2,318996931.0,1.0
ma2-gw,500466400.111084,1.0
bergen-gw3,220218027.888916,1.0
narvik-kv-gw,469910699.0,1.0
trd-gw,5623711232.333252,1.0
ifi2-gw5,2727197276.444458,1.0
oslo-gw1,5025213567.888672,1.0
