SystemId,threshold,maxTPR
stangnes-gw,0.006458,1.0
rodbergvn-gw2,0.000545,1.0
tromso-fh-gw,0.008651,1.0
tromso-gw5,0.040428,1.0
teknobyen-gw1,0.021431,1.0
narvik-gw3,0.011033,1.0
hovedbygget-gw,0.019843,1.0
teknobyen-gw2,0.000446,1.0
ma2-gw,0.007442,1.0
bergen-gw3,0.014326,1.0
narvik-kv-gw,0.006336,1.0
trd-gw,0.007075,1.0
ifi2-gw5,0.004014,1.0
oslo-gw1,0.018224,1.0
