SystemId,threshold,maxTPR
stangnes-gw,209597834.333335,1.0
rodbergvn-gw2,317296839.888885,1.0
tromso-fh-gw,456018328.222229,1.0
tromso-gw5,118682703.222221,1.0
teknobyen-gw1,1131634.777777,1.0
narvik-gw3,31960424.222229,1.0
hovedbygget-gw,3240968286.777771,1.0
teknobyen-gw2,720186870.444458,1.0
ma2-gw,2524945755.555542,1.0
bergen-gw3,1366912329.0,1.0
narvik-kv-gw,108933140.444458,1.0
trd-gw,2061272729.0,1.0
ifi2-gw5,224758027.444442,1.0
oslo-gw1,4692802614.111084,1.0
