SystemId,threshold,maxTPR
stangnes-gw,308186.222222,1.0
rodbergvn-gw2,219934.111111,1.0
tromso-fh-gw,1124849.555555,1.0
tromso-gw5,1338325.333333,1.0
teknobyen-gw1,124923.111111,1.0
narvik-gw3,827831.555555,1.0
hovedbygget-gw,4375391.222222,1.0
teknobyen-gw2,1040786.555555,1.0
ma2-gw,157249.111111,1.0
bergen-gw3,722583.222222,1.0
narvik-kv-gw,51339.444444,1.0
trd-gw,851203.111111,1.0
ifi2-gw5,2175102.111111,1.0
oslo-gw1,6644137.111111,1.0
