SystemId,threshold,maxTPR
stangnes-gw,305750.666666,1.0
rodbergvn-gw2,904557.333333,1.0
tromso-fh-gw,784216.333333,1.0
tromso-gw5,3097282.111111,1.0
teknobyen-gw1,24703.444444,1.0
narvik-gw3,1902260.222222,1.0
hovedbygget-gw,3790015.666666,1.0
teknobyen-gw2,1260804.333333,1.0
ma2-gw,792432.777777,1.0
bergen-gw3,2684380.555555,1.0
narvik-kv-gw,1041789.555555,1.0
trd-gw,2664830.222222,1.0
ifi2-gw5,2000498.333333,1.0
oslo-gw1,7183512.888889,1.0
