SystemId,threshold,maxTPR
stangnes-gw,1384904264.888885,1.0
rodbergvn-gw2,135617836.0,1.0
tromso-fh-gw,250290913.444458,1.0
tromso-gw5,2134741372.0,1.0
teknobyen-gw1,90301951.777778,1.0
narvik-gw3,680827618.666656,1.0
hovedbygget-gw,4849397211.333374,1.0
teknobyen-gw2,99980926.111083,1.0
ma2-gw,2340393503.222168,1.0
bergen-gw3,2478139729.666626,1.0
narvik-kv-gw,753558411.111084,1.0
trd-gw,3700321183.222168,1.0
ifi2-gw5,7282416934.111084,1.0
oslo-gw1,562862032.111328,1.0
