SystemId,threshold,maxTPR,PPV,total
tromso-gw5,10.8888888888,0.9776119402985076,0.5874439461883408,228
teknobyen-gw1,2.7777777777,0.9787234042553192,0.6133333333333333,228
hoytek-gw2,165.8888888888,0.9888888888888888,0.3973214285714285,226
bergen-gw3,707.3333333333,0.9833333333333332,0.5244444444444445,227
trd-gw,31541.1111111111,0.9921259842519684,0.5887850467289719,226
ifi2-gw5,1293.6666666665,0.992063492063492,0.5555555555555556,226
