SystemId,threshold,maxTPR,PPV,total
tromso-gw5,8.892e-07,0.9402985074626866,0.5727272727272728,228
teknobyen-gw1,1.10182e-05,0.9432624113475178,0.6045454545454545,228
hoytek-gw2,3.1368e-06,0.9666666666666668,0.4009216589861751,223
bergen-gw3,1.1093e-06,0.9416666666666668,0.5136363636363637,227
trd-gw,1.2941e-05,0.9606299212598424,0.5545454545454546,225
ifi2-gw5,2.6463e-06,0.9603174603174603,0.5525114155251142,225
