SystemId,threshold,maxTPR,PPV,total
tromso-gw5,0.1063131885,0.9565217391304348,0.1116751269035533,226
bergen-gw3,0.0112732829,0.988095238095238,0.3721973094170404,226
trd-gw,0.0013970431,1.0,0.3558558558558558,225
ifi2-gw5,0.0002242722,1.0,0.3733333333333333,225
