SystemId,threshold,maxTPR,PPV,total
tromso-gw5,5.333e-07,0.9236641221374046,0.5654205607476636,225
teknobyen-gw1,1.6572e-06,0.927536231884058,0.5953488372093023,225
hoytek-gw2,2.1605e-06,0.9666666666666668,0.4084507042253521,218
bergen-gw3,1.207e-06,0.9152542372881356,0.5046728971962616,225
trd-gw,2.2e-08,0.9212598425196852,0.5441860465116279,225
ifi2-gw5,3.3918e-06,0.9285714285714286,0.5625,224
