SystemId,threshold,maxTPR
tromso-gw5,1.43829e-05,0.9776119402985076
teknobyen-gw1,0.0001052463,0.9787234042553192
hoytek-gw2,0.0007557454,0.9888888888888888
bergen-gw3,0.0020300173,0.9833333333333332
trd-gw,0.0069225298,0.9921259842519684
ifi2-gw5,0.002094928,0.992063492063492
