SystemId,threshold,maxTPR,PPV,total
tromso-gw5,5.213e-07,0.9776119402985076,0.5822222222222222,228
teknobyen-gw1,0.0001190689,0.9787234042553192,0.6244343891402715,228
hoytek-gw2,5.844e-07,0.9888888888888888,0.4027149321266968,226
bergen-gw3,1.07e-08,0.9833333333333332,0.5244444444444445,227
trd-gw,1.1285e-06,0.9921259842519684,0.5625,226
ifi2-gw5,1.32e-08,0.992063492063492,0.5555555555555556,226
