SystemId,PPV,total
stangnes-gw,0.5294117647058824,240
rodbergvn-gw2,0.47058823529411764,240
tromso-fh-gw,0.6538461538461539,240
tromso-gw5,0.6923076923076923,240
teknobyen-gw1,0.5625,240
narvik-gw3,1.0,240
hovedbygget-gw,0.6666666666666666,240
hoytek-gw2,1.0,240
teknobyen-gw2,0.6875,240
ma2-gw,0.23076923076923078,240
bergen-gw3,0.5643564356435643,240
narvik-kv-gw,0.5609756097560976,240
trd-gw,0.6192468619246861,240
ifi2-gw5,0.6666666666666666,240
oslo-gw1,0.6233766233766234,240
