SystemId,PPV,total
stangnes-gw,0.8918067226890757,7164
rodbergvn-gw2,0.7071611253196931,7163
tromso-fh-gw,0.632617015013247,7136
tromso-gw5,0.646878198567042,7133
teknobyen-gw1,0.7026291931097008,7044
hoytek-gw2,0.6765498652291105,7200
teknobyen-gw2,0.9577790630422209,7118
ma2-gw,1.0,7200
bergen-gw3,0.7177182368193604,7197
narvik-kv-gw,0.575212866603595,7119
trd-gw,0.6706944444444445,7200
ifi2-gw5,0.7055921052631579,7125
oslo-gw1,0.6917117117117118,7200
