SystemId,PPV,total
narvik-gw4,0.0,26
tromso-fh-gw,0.0,175
tromso-gw5,0.062111801242236024,175
teknobyen-gw1,0.04878048780487805,175
narvik-gw3,0.0,175
hovedbygget-gw,0.0,175
hoytek-gw2,0.021739130434782608,175
teknobyen-gw2,0.0,175
ma2-gw,0.0,175
bergen-gw3,0.06666666666666667,175
narvik-kv-gw,0.0,175
trd-gw,0.0718954248366013,175
ifi2-gw5,0.04,175
oslo-gw1,0.0,175
