SystemId,PPV,total
narvik-gw4,0.0,23
tromso-fh-gw,0.0,165
tromso-gw5,0.05263157894736842,165
teknobyen-gw1,0.04861111111111111,165
narvik-gw3,0.0,165
hovedbygget-gw,0.0,165
hoytek-gw2,0.12264150943396226,165
teknobyen-gw2,0.0,165
ma2-gw,0.0,165
bergen-gw3,0.07692307692307693,165
narvik-kv-gw,0.0,165
trd-gw,0.06896551724137931,165
ifi2-gw5,0.039473684210526314,165
oslo-gw1,0.0,165
